"gene_name","de_novo_junctions","strand","paste_into_igv_junction","delta075025","delta025021","delta021018","delta018012","delta012000","color_gene_name","name","value"
"RFC1",0,"-","chr4:39304928-39311445",0.0726,-0.0187,0.000799999999999995,0.032,0.0084,"none","no_dox",0.0323
"RFC1",0,"-","chr4:39304928-39311445",0.0726,-0.0187,0.000799999999999995,0.032,0.0084,"none","dox_0125",0.0407
"RFC1",0,"-","chr4:39304928-39311445",0.0726,-0.0187,0.000799999999999995,0.032,0.0084,"none","dox_0187",0.0727
"RFC1",0,"-","chr4:39304928-39311445",0.0726,-0.0187,0.000799999999999995,0.032,0.0084,"none","dox_021",0.0735
"RFC1",0,"-","chr4:39304928-39311445",0.0726,-0.0187,0.000799999999999995,0.032,0.0084,"none","dox_025",0.0548
"RFC1",0,"-","chr4:39304928-39311445",0.0726,-0.0187,0.000799999999999995,0.032,0.0084,"none","dox_075",0.1274
"METTL1",0,"-","chr12:57771257-57771480",0.0202,0.0522,-0.057,0.0672,0.0375,"none","no_dox",0.0257
"METTL1",0,"-","chr12:57771257-57771480",0.0202,0.0522,-0.057,0.0672,0.0375,"none","dox_0125",0.0632
"METTL1",0,"-","chr12:57771257-57771480",0.0202,0.0522,-0.057,0.0672,0.0375,"none","dox_0187",0.1304
"METTL1",0,"-","chr12:57771257-57771480",0.0202,0.0522,-0.057,0.0672,0.0375,"none","dox_021",0.0734
"METTL1",0,"-","chr12:57771257-57771480",0.0202,0.0522,-0.057,0.0672,0.0375,"none","dox_025",0.1256
"METTL1",0,"-","chr12:57771257-57771480",0.0202,0.0522,-0.057,0.0672,0.0375,"none","dox_075",0.1458
"CTNS",0,"+","chr17:3636887-3637107",0.0048,0.0508,-0.0251,0.0244,0.0189,"none","no_dox",0.0289
"CTNS",0,"+","chr17:3636887-3637107",0.0048,0.0508,-0.0251,0.0244,0.0189,"none","dox_0125",0.0478
"CTNS",0,"+","chr17:3636887-3637107",0.0048,0.0508,-0.0251,0.0244,0.0189,"none","dox_0187",0.0722
"CTNS",0,"+","chr17:3636887-3637107",0.0048,0.0508,-0.0251,0.0244,0.0189,"none","dox_021",0.0471
"CTNS",0,"+","chr17:3636887-3637107",0.0048,0.0508,-0.0251,0.0244,0.0189,"none","dox_025",0.0979
"CTNS",0,"+","chr17:3636887-3637107",0.0048,0.0508,-0.0251,0.0244,0.0189,"none","dox_075",0.1027
"TRIO",1,"+","chr5:14488260-14489030",0.00700000000000001,0.0708,-0.0375,0.1114,0.0248,"none","no_dox",0.0384
"TRIO",1,"+","chr5:14488260-14489030",0.00700000000000001,0.0708,-0.0375,0.1114,0.0248,"none","dox_0125",0.0632
"TRIO",1,"+","chr5:14488260-14489030",0.00700000000000001,0.0708,-0.0375,0.1114,0.0248,"none","dox_0187",0.1746
"TRIO",1,"+","chr5:14488260-14489030",0.00700000000000001,0.0708,-0.0375,0.1114,0.0248,"none","dox_021",0.1371
"TRIO",1,"+","chr5:14488260-14489030",0.00700000000000001,0.0708,-0.0375,0.1114,0.0248,"none","dox_025",0.2079
"TRIO",1,"+","chr5:14488260-14489030",0.00700000000000001,0.0708,-0.0375,0.1114,0.0248,"none","dox_075",0.2149
"TRIO",0,"+","chr5:14489069-14492567",0.0206,-0.062,-0.066,0.109,0.1497,"none","no_dox",0.0134
"TRIO",0,"+","chr5:14489069-14492567",0.0206,-0.062,-0.066,0.109,0.1497,"none","dox_0125",0.1631
"TRIO",0,"+","chr5:14489069-14492567",0.0206,-0.062,-0.066,0.109,0.1497,"none","dox_0187",0.2721
"TRIO",0,"+","chr5:14489069-14492567",0.0206,-0.062,-0.066,0.109,0.1497,"none","dox_021",0.2061
"TRIO",0,"+","chr5:14489069-14492567",0.0206,-0.062,-0.066,0.109,0.1497,"none","dox_025",0.1441
"TRIO",0,"+","chr5:14489069-14492567",0.0206,-0.062,-0.066,0.109,0.1497,"none","dox_075",0.1647
"TRIO",1,"+","chr5:14489097-14492567",0.0291,0.1388,0.0344,0.00270000000000004,0.4738,"early","no_dox",0.0325
"TRIO",1,"+","chr5:14489097-14492567",0.0291,0.1388,0.0344,0.00270000000000004,0.4738,"early","dox_0125",0.5063
"TRIO",1,"+","chr5:14489097-14492567",0.0291,0.1388,0.0344,0.00270000000000004,0.4738,"early","dox_0187",0.509
"TRIO",1,"+","chr5:14489097-14492567",0.0291,0.1388,0.0344,0.00270000000000004,0.4738,"early","dox_021",0.5434
"TRIO",1,"+","chr5:14489097-14492567",0.0291,0.1388,0.0344,0.00270000000000004,0.4738,"early","dox_025",0.6822
"TRIO",1,"+","chr5:14489097-14492567",0.0291,0.1388,0.0344,0.00270000000000004,0.4738,"early","dox_075",0.7113
"CLEC16A",0,"+","chr16:10971230-10972554",0.1115,-0.0129,-0.0044,-0.0052,0.000599999999999996,"none","no_dox",0.0422
"CLEC16A",0,"+","chr16:10971230-10972554",0.1115,-0.0129,-0.0044,-0.0052,0.000599999999999996,"none","dox_0125",0.0428
"CLEC16A",0,"+","chr16:10971230-10972554",0.1115,-0.0129,-0.0044,-0.0052,0.000599999999999996,"none","dox_0187",0.0376
"CLEC16A",0,"+","chr16:10971230-10972554",0.1115,-0.0129,-0.0044,-0.0052,0.000599999999999996,"none","dox_021",0.0332
"CLEC16A",0,"+","chr16:10971230-10972554",0.1115,-0.0129,-0.0044,-0.0052,0.000599999999999996,"none","dox_025",0.0203
"CLEC16A",0,"+","chr16:10971230-10972554",0.1115,-0.0129,-0.0044,-0.0052,0.000599999999999996,"none","dox_075",0.1318
"CLEC16A",0,"+","chr16:10972559-10972938",0.1477,-0.0346,0.0168,5e-04,-0.0077,"none","no_dox",0.0447
"CLEC16A",0,"+","chr16:10972559-10972938",0.1477,-0.0346,0.0168,5e-04,-0.0077,"none","dox_0125",0.037
"CLEC16A",0,"+","chr16:10972559-10972938",0.1477,-0.0346,0.0168,5e-04,-0.0077,"none","dox_0187",0.0375
"CLEC16A",0,"+","chr16:10972559-10972938",0.1477,-0.0346,0.0168,5e-04,-0.0077,"none","dox_021",0.0543
"CLEC16A",0,"+","chr16:10972559-10972938",0.1477,-0.0346,0.0168,5e-04,-0.0077,"none","dox_025",0.0197
"CLEC16A",0,"+","chr16:10972559-10972938",0.1477,-0.0346,0.0168,5e-04,-0.0077,"none","dox_075",0.1674
"THAP3",1,"+","chr1:6632495-6632914",0.0696,-0.0207,0.0214,-0.0565,0.0581,"none","no_dox",0.0441
"THAP3",1,"+","chr1:6632495-6632914",0.0696,-0.0207,0.0214,-0.0565,0.0581,"none","dox_0125",0.1022
"THAP3",1,"+","chr1:6632495-6632914",0.0696,-0.0207,0.0214,-0.0565,0.0581,"none","dox_0187",0.0457
"THAP3",1,"+","chr1:6632495-6632914",0.0696,-0.0207,0.0214,-0.0565,0.0581,"none","dox_021",0.0671
"THAP3",1,"+","chr1:6632495-6632914",0.0696,-0.0207,0.0214,-0.0565,0.0581,"none","dox_025",0.0464
"THAP3",1,"+","chr1:6632495-6632914",0.0696,-0.0207,0.0214,-0.0565,0.0581,"none","dox_075",0.116
"TRIT1",1,"-","chr1:39848097-39883318",0.069,-0.0274,-0.0637,0.0848,0.03,"none","no_dox",0.0215
"TRIT1",1,"-","chr1:39848097-39883318",0.069,-0.0274,-0.0637,0.0848,0.03,"none","dox_0125",0.0515
"TRIT1",1,"-","chr1:39848097-39883318",0.069,-0.0274,-0.0637,0.0848,0.03,"none","dox_0187",0.1363
"TRIT1",1,"-","chr1:39848097-39883318",0.069,-0.0274,-0.0637,0.0848,0.03,"none","dox_021",0.0726
"TRIT1",1,"-","chr1:39848097-39883318",0.069,-0.0274,-0.0637,0.0848,0.03,"none","dox_025",0.0452
"TRIT1",1,"-","chr1:39848097-39883318",0.069,-0.0274,-0.0637,0.0848,0.03,"none","dox_075",0.1142
"C12orf4",0,"-","chr12:4536211-4538409",0.1114,-0.0954,0.0322,-0.0087,0.0305,"none","no_dox",0.0431
"C12orf4",0,"-","chr12:4536211-4538409",0.1114,-0.0954,0.0322,-0.0087,0.0305,"none","dox_0125",0.0736
"C12orf4",0,"-","chr12:4536211-4538409",0.1114,-0.0954,0.0322,-0.0087,0.0305,"none","dox_0187",0.0649
"C12orf4",0,"-","chr12:4536211-4538409",0.1114,-0.0954,0.0322,-0.0087,0.0305,"none","dox_021",0.0971
"C12orf4",0,"-","chr12:4536211-4538409",0.1114,-0.0954,0.0322,-0.0087,0.0305,"none","dox_025",0.0017
"C12orf4",0,"-","chr12:4536211-4538409",0.1114,-0.0954,0.0322,-0.0087,0.0305,"none","dox_075",0.1131
"WDR37",1,"+","chr10:1093497-1095667",0.002,0.05,0.031,0.0382,0.0018,"none","no_dox",0.0042
"WDR37",1,"+","chr10:1093497-1095667",0.002,0.05,0.031,0.0382,0.0018,"none","dox_0125",0.006
"WDR37",1,"+","chr10:1093497-1095667",0.002,0.05,0.031,0.0382,0.0018,"none","dox_0187",0.0442
"WDR37",1,"+","chr10:1093497-1095667",0.002,0.05,0.031,0.0382,0.0018,"none","dox_021",0.0752
"WDR37",1,"+","chr10:1093497-1095667",0.002,0.05,0.031,0.0382,0.0018,"none","dox_025",0.1252
"WDR37",1,"+","chr10:1093497-1095667",0.002,0.05,0.031,0.0382,0.0018,"none","dox_075",0.1272
"WDR37",1,"+","chr10:1095830-1096169",-0.00170000000000001,0.0486,0.0312,0.0367,0.0016,"none","no_dox",0.0042
"WDR37",1,"+","chr10:1095830-1096169",-0.00170000000000001,0.0486,0.0312,0.0367,0.0016,"none","dox_0125",0.0058
"WDR37",1,"+","chr10:1095830-1096169",-0.00170000000000001,0.0486,0.0312,0.0367,0.0016,"none","dox_0187",0.0425
"WDR37",1,"+","chr10:1095830-1096169",-0.00170000000000001,0.0486,0.0312,0.0367,0.0016,"none","dox_021",0.0737
"WDR37",1,"+","chr10:1095830-1096169",-0.00170000000000001,0.0486,0.0312,0.0367,0.0016,"none","dox_025",0.1223
"WDR37",1,"+","chr10:1095830-1096169",-0.00170000000000001,0.0486,0.0312,0.0367,0.0016,"none","dox_075",0.1206
"CC2D2A",0,"+","chr4:15560622-15563310",0.1576,0.0019,0,-0.0019,0.0027,"none","no_dox",0.0038
"CC2D2A",0,"+","chr4:15560622-15563310",0.1576,0.0019,0,-0.0019,0.0027,"none","dox_0125",0.0065
"CC2D2A",0,"+","chr4:15560622-15563310",0.1576,0.0019,0,-0.0019,0.0027,"none","dox_0187",0.0046
"CC2D2A",0,"+","chr4:15560622-15563310",0.1576,0.0019,0,-0.0019,0.0027,"none","dox_021",0.0046
"CC2D2A",0,"+","chr4:15560622-15563310",0.1576,0.0019,0,-0.0019,0.0027,"none","dox_025",0.0065
"CC2D2A",0,"+","chr4:15560622-15563310",0.1576,0.0019,0,-0.0019,0.0027,"none","dox_075",0.1641
"RSF1",1,"-","chr11:77813787-77820528",0.00790000000000002,0.0977,0.0315,0.0671,0,"none","no_dox",6e-04
"RSF1",1,"-","chr11:77813787-77820528",0.00790000000000002,0.0977,0.0315,0.0671,0,"none","dox_0125",6e-04
"RSF1",1,"-","chr11:77813787-77820528",0.00790000000000002,0.0977,0.0315,0.0671,0,"none","dox_0187",0.0677
"RSF1",1,"-","chr11:77813787-77820528",0.00790000000000002,0.0977,0.0315,0.0671,0,"none","dox_021",0.0992
"RSF1",1,"-","chr11:77813787-77820528",0.00790000000000002,0.0977,0.0315,0.0671,0,"none","dox_025",0.1969
"RSF1",1,"-","chr11:77813787-77820528",0.00790000000000002,0.0977,0.0315,0.0671,0,"none","dox_075",0.2048
"NEDD4L",0,"+","chr18:58165861-58227830",0.0193,0.0455,0.0168,0.0173,-0.0191,"none","no_dox",0.0255
"NEDD4L",0,"+","chr18:58165861-58227830",0.0193,0.0455,0.0168,0.0173,-0.0191,"none","dox_0125",0.0064
"NEDD4L",0,"+","chr18:58165861-58227830",0.0193,0.0455,0.0168,0.0173,-0.0191,"none","dox_0187",0.0237
"NEDD4L",0,"+","chr18:58165861-58227830",0.0193,0.0455,0.0168,0.0173,-0.0191,"none","dox_021",0.0405
"NEDD4L",0,"+","chr18:58165861-58227830",0.0193,0.0455,0.0168,0.0173,-0.0191,"none","dox_025",0.086
"NEDD4L",0,"+","chr18:58165861-58227830",0.0193,0.0455,0.0168,0.0173,-0.0191,"none","dox_075",0.1053
"NEDD4L",0,"+","chr18:58245508-58252001",0.1306,-0.083,0.0869,-0.0101,-0.0182,"none","no_dox",0.0443
"NEDD4L",0,"+","chr18:58245508-58252001",0.1306,-0.083,0.0869,-0.0101,-0.0182,"none","dox_0125",0.0261
"NEDD4L",0,"+","chr18:58245508-58252001",0.1306,-0.083,0.0869,-0.0101,-0.0182,"none","dox_0187",0.016
"NEDD4L",0,"+","chr18:58245508-58252001",0.1306,-0.083,0.0869,-0.0101,-0.0182,"none","dox_021",0.1029
"NEDD4L",0,"+","chr18:58245508-58252001",0.1306,-0.083,0.0869,-0.0101,-0.0182,"none","dox_025",0.0199
"NEDD4L",0,"+","chr18:58245508-58252001",0.1306,-0.083,0.0869,-0.0101,-0.0182,"none","dox_075",0.1505
"SDCCAG8",0,"+","chr1:243378863-243426427",0.064,-0.052,-0.0152,0.043,0.0452,"none","no_dox",0.0198
"SDCCAG8",0,"+","chr1:243378863-243426427",0.064,-0.052,-0.0152,0.043,0.0452,"none","dox_0125",0.065
"SDCCAG8",0,"+","chr1:243378863-243426427",0.064,-0.052,-0.0152,0.043,0.0452,"none","dox_0187",0.108
"SDCCAG8",0,"+","chr1:243378863-243426427",0.064,-0.052,-0.0152,0.043,0.0452,"none","dox_021",0.0928
"SDCCAG8",0,"+","chr1:243378863-243426427",0.064,-0.052,-0.0152,0.043,0.0452,"none","dox_025",0.0408
"SDCCAG8",0,"+","chr1:243378863-243426427",0.064,-0.052,-0.0152,0.043,0.0452,"none","dox_075",0.1048
"MCUR1",1,"-","chr6:13807044-13810499",0.0416,-0.0282,0.0215,0.0114,0.0152,"none","no_dox",0.0487
"MCUR1",1,"-","chr6:13807044-13810499",0.0416,-0.0282,0.0215,0.0114,0.0152,"none","dox_0125",0.0639
"MCUR1",1,"-","chr6:13807044-13810499",0.0416,-0.0282,0.0215,0.0114,0.0152,"none","dox_0187",0.0753
"MCUR1",1,"-","chr6:13807044-13810499",0.0416,-0.0282,0.0215,0.0114,0.0152,"none","dox_021",0.0968
"MCUR1",1,"-","chr6:13807044-13810499",0.0416,-0.0282,0.0215,0.0114,0.0152,"none","dox_025",0.0686
"MCUR1",1,"-","chr6:13807044-13810499",0.0416,-0.0282,0.0215,0.0114,0.0152,"none","dox_075",0.1102
"HEBP2",0,"+","chr6:138406033-138412880",0.0581,-0.0243,0.0103,0.0356,0.034,"none","no_dox",0.0052
"HEBP2",0,"+","chr6:138406033-138412880",0.0581,-0.0243,0.0103,0.0356,0.034,"none","dox_0125",0.0392
"HEBP2",0,"+","chr6:138406033-138412880",0.0581,-0.0243,0.0103,0.0356,0.034,"none","dox_0187",0.0748
"HEBP2",0,"+","chr6:138406033-138412880",0.0581,-0.0243,0.0103,0.0356,0.034,"none","dox_021",0.0851
"HEBP2",0,"+","chr6:138406033-138412880",0.0581,-0.0243,0.0103,0.0356,0.034,"none","dox_025",0.0608
"HEBP2",0,"+","chr6:138406033-138412880",0.0581,-0.0243,0.0103,0.0356,0.034,"none","dox_075",0.1189
"CYFIP2",1,"+","chr5:157360372-157361269",0.744,0.0191,-0.0034,0.0034,0,"late","no_dox",3e-04
"CYFIP2",1,"+","chr5:157360372-157361269",0.744,0.0191,-0.0034,0.0034,0,"late","dox_0125",3e-04
"CYFIP2",1,"+","chr5:157360372-157361269",0.744,0.0191,-0.0034,0.0034,0,"late","dox_0187",0.0037
"CYFIP2",1,"+","chr5:157360372-157361269",0.744,0.0191,-0.0034,0.0034,0,"late","dox_021",3e-04
"CYFIP2",1,"+","chr5:157360372-157361269",0.744,0.0191,-0.0034,0.0034,0,"late","dox_025",0.0194
"CYFIP2",1,"+","chr5:157360372-157361269",0.744,0.0191,-0.0034,0.0034,0,"late","dox_075",0.7634
"USP36",0,"-","chr17:78787658-78798400",0.0922,-0.0035,-0.023,0.0333,0.0182,"none","no_dox",0.001
"USP36",0,"-","chr17:78787658-78798400",0.0922,-0.0035,-0.023,0.0333,0.0182,"none","dox_0125",0.0192
"USP36",0,"-","chr17:78787658-78798400",0.0922,-0.0035,-0.023,0.0333,0.0182,"none","dox_0187",0.0525
"USP36",0,"-","chr17:78787658-78798400",0.0922,-0.0035,-0.023,0.0333,0.0182,"none","dox_021",0.0295
"USP36",0,"-","chr17:78787658-78798400",0.0922,-0.0035,-0.023,0.0333,0.0182,"none","dox_025",0.026
"USP36",0,"-","chr17:78787658-78798400",0.0922,-0.0035,-0.023,0.0333,0.0182,"none","dox_075",0.1182
"FAM114A2",1,"-","chr5:154034967-154037438",0.0302,-0.0541,-0.0194,0.1654,-3e-04,"none","no_dox",9e-04
"FAM114A2",1,"-","chr5:154034967-154037438",0.0302,-0.0541,-0.0194,0.1654,-3e-04,"none","dox_0125",6e-04
"FAM114A2",1,"-","chr5:154034967-154037438",0.0302,-0.0541,-0.0194,0.1654,-3e-04,"none","dox_0187",0.166
"FAM114A2",1,"-","chr5:154034967-154037438",0.0302,-0.0541,-0.0194,0.1654,-3e-04,"none","dox_021",0.1466
"FAM114A2",1,"-","chr5:154034967-154037438",0.0302,-0.0541,-0.0194,0.1654,-3e-04,"none","dox_025",0.0925
"FAM114A2",1,"-","chr5:154034967-154037438",0.0302,-0.0541,-0.0194,0.1654,-3e-04,"none","dox_075",0.1227
"TAB2",0,"+","chr6:149342833-149346478",-0.00700000000000001,0.0802,0.0054,0.025,0,"none","no_dox",0.0222
"TAB2",0,"+","chr6:149342833-149346478",-0.00700000000000001,0.0802,0.0054,0.025,0,"none","dox_0125",0.0222
"TAB2",0,"+","chr6:149342833-149346478",-0.00700000000000001,0.0802,0.0054,0.025,0,"none","dox_0187",0.0472
"TAB2",0,"+","chr6:149342833-149346478",-0.00700000000000001,0.0802,0.0054,0.025,0,"none","dox_021",0.0526
"TAB2",0,"+","chr6:149342833-149346478",-0.00700000000000001,0.0802,0.0054,0.025,0,"none","dox_025",0.1328
"TAB2",0,"+","chr6:149342833-149346478",-0.00700000000000001,0.0802,0.0054,0.025,0,"none","dox_075",0.1258
"NPFFR2",0,"+","chr4:72069023-72128585",0.0226,0.0786,-0.0109,-0.0708,0.0874,"none","no_dox",0.0282
"NPFFR2",0,"+","chr4:72069023-72128585",0.0226,0.0786,-0.0109,-0.0708,0.0874,"none","dox_0125",0.1156
"NPFFR2",0,"+","chr4:72069023-72128585",0.0226,0.0786,-0.0109,-0.0708,0.0874,"none","dox_0187",0.0448
"NPFFR2",0,"+","chr4:72069023-72128585",0.0226,0.0786,-0.0109,-0.0708,0.0874,"none","dox_021",0.0339
"NPFFR2",0,"+","chr4:72069023-72128585",0.0226,0.0786,-0.0109,-0.0708,0.0874,"none","dox_025",0.1125
"NPFFR2",0,"+","chr4:72069023-72128585",0.0226,0.0786,-0.0109,-0.0708,0.0874,"none","dox_075",0.1351
"USP13",0,"+","chr3:179653393-179701008",0.1848,-0.0997,0.0539,0.066,-0.0292,"none","no_dox",0.0303
"USP13",0,"+","chr3:179653393-179701008",0.1848,-0.0997,0.0539,0.066,-0.0292,"none","dox_0125",0.0011
"USP13",0,"+","chr3:179653393-179701008",0.1848,-0.0997,0.0539,0.066,-0.0292,"none","dox_0187",0.0671
"USP13",0,"+","chr3:179653393-179701008",0.1848,-0.0997,0.0539,0.066,-0.0292,"none","dox_021",0.121
"USP13",0,"+","chr3:179653393-179701008",0.1848,-0.0997,0.0539,0.066,-0.0292,"none","dox_025",0.0213
"USP13",0,"+","chr3:179653393-179701008",0.1848,-0.0997,0.0539,0.066,-0.0292,"none","dox_075",0.2061
"USP13",0,"+","chr3:179653750-179681878",0.1617,0.0145,-0.0104,0.0067,0.0063,"none","no_dox",0.0015
"USP13",0,"+","chr3:179653750-179681878",0.1617,0.0145,-0.0104,0.0067,0.0063,"none","dox_0125",0.0078
"USP13",0,"+","chr3:179653750-179681878",0.1617,0.0145,-0.0104,0.0067,0.0063,"none","dox_0187",0.0145
"USP13",0,"+","chr3:179653750-179681878",0.1617,0.0145,-0.0104,0.0067,0.0063,"none","dox_021",0.0041
"USP13",0,"+","chr3:179653750-179681878",0.1617,0.0145,-0.0104,0.0067,0.0063,"none","dox_025",0.0186
"USP13",0,"+","chr3:179653750-179681878",0.1617,0.0145,-0.0104,0.0067,0.0063,"none","dox_075",0.1803
"USP13",0,"+","chr3:179701179-179706934",0.1448,0.0107,0.0858,0.1025,0.0027,"none","no_dox",0.0171
"USP13",0,"+","chr3:179701179-179706934",0.1448,0.0107,0.0858,0.1025,0.0027,"none","dox_0125",0.0198
"USP13",0,"+","chr3:179701179-179706934",0.1448,0.0107,0.0858,0.1025,0.0027,"none","dox_0187",0.1223
"USP13",0,"+","chr3:179701179-179706934",0.1448,0.0107,0.0858,0.1025,0.0027,"none","dox_021",0.2081
"USP13",0,"+","chr3:179701179-179706934",0.1448,0.0107,0.0858,0.1025,0.0027,"none","dox_025",0.2188
"USP13",0,"+","chr3:179701179-179706934",0.1448,0.0107,0.0858,0.1025,0.0027,"none","dox_075",0.3636
"TBXAS1",1,"+","chr7:139787426-139788213",0.2046,-0.0301,0.0569,-0.0369,-0.0027,"none","no_dox",0.0496
"TBXAS1",1,"+","chr7:139787426-139788213",0.2046,-0.0301,0.0569,-0.0369,-0.0027,"none","dox_0125",0.0469
"TBXAS1",1,"+","chr7:139787426-139788213",0.2046,-0.0301,0.0569,-0.0369,-0.0027,"none","dox_0187",0.01
"TBXAS1",1,"+","chr7:139787426-139788213",0.2046,-0.0301,0.0569,-0.0369,-0.0027,"none","dox_021",0.0669
"TBXAS1",1,"+","chr7:139787426-139788213",0.2046,-0.0301,0.0569,-0.0369,-0.0027,"none","dox_025",0.0368
"TBXAS1",1,"+","chr7:139787426-139788213",0.2046,-0.0301,0.0569,-0.0369,-0.0027,"none","dox_075",0.2414
"TARBP1",0,"-","chr1:234393837-234400853",0.347,-0.0019,0.0027,-0.0135,0.0277,"late","no_dox",0.0049
"TARBP1",0,"-","chr1:234393837-234400853",0.347,-0.0019,0.0027,-0.0135,0.0277,"late","dox_0125",0.0326
"TARBP1",0,"-","chr1:234393837-234400853",0.347,-0.0019,0.0027,-0.0135,0.0277,"late","dox_0187",0.0191
"TARBP1",0,"-","chr1:234393837-234400853",0.347,-0.0019,0.0027,-0.0135,0.0277,"late","dox_021",0.0218
"TARBP1",0,"-","chr1:234393837-234400853",0.347,-0.0019,0.0027,-0.0135,0.0277,"late","dox_025",0.0199
"TARBP1",0,"-","chr1:234393837-234400853",0.347,-0.0019,0.0027,-0.0135,0.0277,"late","dox_075",0.3669
"PTPRU",1,"+","chr1:29236789-29255275",0.0756,-0.0477,0.0226,0.0726,-0.0064,"none","no_dox",0.009
"PTPRU",1,"+","chr1:29236789-29255275",0.0756,-0.0477,0.0226,0.0726,-0.0064,"none","dox_0125",0.0026
"PTPRU",1,"+","chr1:29236789-29255275",0.0756,-0.0477,0.0226,0.0726,-0.0064,"none","dox_0187",0.0752
"PTPRU",1,"+","chr1:29236789-29255275",0.0756,-0.0477,0.0226,0.0726,-0.0064,"none","dox_021",0.0978
"PTPRU",1,"+","chr1:29236789-29255275",0.0756,-0.0477,0.0226,0.0726,-0.0064,"none","dox_025",0.0501
"PTPRU",1,"+","chr1:29236789-29255275",0.0756,-0.0477,0.0226,0.0726,-0.0064,"none","dox_075",0.1257
"LIMCH1",0,"+","chr4:41359803-41494536",0.1538,-0.0237000000000001,0.6048,0.0125,-0.0142,"none","no_dox",0.0268
"LIMCH1",0,"+","chr4:41359803-41494536",0.1538,-0.0237000000000001,0.6048,0.0125,-0.0142,"none","dox_0125",0.0126
"LIMCH1",0,"+","chr4:41359803-41494536",0.1538,-0.0237000000000001,0.6048,0.0125,-0.0142,"none","dox_0187",0.0251
"LIMCH1",0,"+","chr4:41359803-41494536",0.1538,-0.0237000000000001,0.6048,0.0125,-0.0142,"none","dox_021",0.6299
"LIMCH1",0,"+","chr4:41359803-41494536",0.1538,-0.0237000000000001,0.6048,0.0125,-0.0142,"none","dox_025",0.6062
"LIMCH1",0,"+","chr4:41359803-41494536",0.1538,-0.0237000000000001,0.6048,0.0125,-0.0142,"none","dox_075",0.76
"BICRA",1,"+","chr19:47681276-47694664",0.1353,-0.0894,-0.0123,0.0481,0.0882,"none","no_dox",0.0113
"BICRA",1,"+","chr19:47681276-47694664",0.1353,-0.0894,-0.0123,0.0481,0.0882,"none","dox_0125",0.0995
"BICRA",1,"+","chr19:47681276-47694664",0.1353,-0.0894,-0.0123,0.0481,0.0882,"none","dox_0187",0.1476
"BICRA",1,"+","chr19:47681276-47694664",0.1353,-0.0894,-0.0123,0.0481,0.0882,"none","dox_021",0.1353
"BICRA",1,"+","chr19:47681276-47694664",0.1353,-0.0894,-0.0123,0.0481,0.0882,"none","dox_025",0.0459
"BICRA",1,"+","chr19:47681276-47694664",0.1353,-0.0894,-0.0123,0.0481,0.0882,"none","dox_075",0.1812
"BICRA",1,"+","chr19:47681276-47696451",0.0711,-0.0121,0.0253,-0.001,-0.0036,"none","no_dox",0.041
"BICRA",1,"+","chr19:47681276-47696451",0.0711,-0.0121,0.0253,-0.001,-0.0036,"none","dox_0125",0.0374
"BICRA",1,"+","chr19:47681276-47696451",0.0711,-0.0121,0.0253,-0.001,-0.0036,"none","dox_0187",0.0364
"BICRA",1,"+","chr19:47681276-47696451",0.0711,-0.0121,0.0253,-0.001,-0.0036,"none","dox_021",0.0617
"BICRA",1,"+","chr19:47681276-47696451",0.0711,-0.0121,0.0253,-0.001,-0.0036,"none","dox_025",0.0496
"BICRA",1,"+","chr19:47681276-47696451",0.0711,-0.0121,0.0253,-0.001,-0.0036,"none","dox_075",0.1207
"MTMR1",0,"+","chrX:150750843-150751030",0.0782,-0.0901,0.0817,0.051,0.0042,"none","no_dox",0.0364
"MTMR1",0,"+","chrX:150750843-150751030",0.0782,-0.0901,0.0817,0.051,0.0042,"none","dox_0125",0.0406
"MTMR1",0,"+","chrX:150750843-150751030",0.0782,-0.0901,0.0817,0.051,0.0042,"none","dox_0187",0.0916
"MTMR1",0,"+","chrX:150750843-150751030",0.0782,-0.0901,0.0817,0.051,0.0042,"none","dox_021",0.1733
"MTMR1",0,"+","chrX:150750843-150751030",0.0782,-0.0901,0.0817,0.051,0.0042,"none","dox_025",0.0832
"MTMR1",0,"+","chrX:150750843-150751030",0.0782,-0.0901,0.0817,0.051,0.0042,"none","dox_075",0.1614
"CDON",1,"-","chr11:125981314-125983872",0.1815,-0.0518,0.0188,0.0237,-0.0092,"none","no_dox",0.0245
"CDON",1,"-","chr11:125981314-125983872",0.1815,-0.0518,0.0188,0.0237,-0.0092,"none","dox_0125",0.0153
"CDON",1,"-","chr11:125981314-125983872",0.1815,-0.0518,0.0188,0.0237,-0.0092,"none","dox_0187",0.039
"CDON",1,"-","chr11:125981314-125983872",0.1815,-0.0518,0.0188,0.0237,-0.0092,"none","dox_021",0.0578
"CDON",1,"-","chr11:125981314-125983872",0.1815,-0.0518,0.0188,0.0237,-0.0092,"none","dox_025",0.006
"CDON",1,"-","chr11:125981314-125983872",0.1815,-0.0518,0.0188,0.0237,-0.0092,"none","dox_075",0.1875
"HIPK2",1,"-","chr7:139604220-139613202",0.0347,0.0436,-0.0264,-0.00890000000000001,0.0396,"none","no_dox",0.0483
"HIPK2",1,"-","chr7:139604220-139613202",0.0347,0.0436,-0.0264,-0.00890000000000001,0.0396,"none","dox_0125",0.0879
"HIPK2",1,"-","chr7:139604220-139613202",0.0347,0.0436,-0.0264,-0.00890000000000001,0.0396,"none","dox_0187",0.079
