.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name
no_dox,DNM1,ENSG00000106976.21,ENSG00000106976.21:s:128250725-128251244,5e-04,1e-04,7,4,1,chr9,+,ENSG00000106976.21:s:128250725-128251244_128250940-128253047,128250940,128253047,128251245,128253046,chr9:128250940-128253047,source,5
no_dox,DNM1,ENSG00000106976.21,ENSG00000106976.21:s:128250725-128251244,0.0386,0.0187,7,4,0,chr9,+,ENSG00000106976.21:s:128250725-128251244_128251245-128253046,128251245,128253046,128251245,128253046,chr9:128251245-128253046,source,2
no_dox,DNM1,ENSG00000106976.21,ENSG00000106976.21:t:128253047-128253137,0.0043,0.0059,4,3,1,chr9,+,ENSG00000106976.21:t:128253047-128253137_128250940-128253047,128250940,128253047,128251245,128253046,chr9:128250940-128253047,target,5
no_dox,MPDZ,ENSG00000107186.17,ENSG00000107186.17:s:13279400-13279692,0.0015,0.0014,5,4,1,chr9,-,ENSG00000107186.17:s:13279400-13279692_13276771-13279564,13276771,13279564,NA,NA,chr9:13276771-13279564,source,5
no_dox,TUBD1,ENSG00000108423.15,ENSG00000108423.15:s:59892697-59892945,0.0359,0.0325,4,5,0,chr17,-,ENSG00000108423.15:s:59892697-59892945_59886230-59892697,59886230,59892697,NA,NA,chr17:59886230-59892697,source,1
no_dox,TUBD1,ENSG00000108423.15,ENSG00000108423.15:t:59886083-59886230,0.0181,0.0149,2,3,0,chr17,-,ENSG00000108423.15:t:59886083-59886230_59886230-59892697,59886230,59892697,NA,NA,chr17:59886230-59892697,target,2
no_dox,CAMTA2,ENSG00000108509.21,ENSG00000108509.21:s:4982757-4982892,0.0277,0.0184,5,3,0,chr17,-,ENSG00000108509.21:s:4982757-4982892_4982175-4982757,4982175,4982757,NA,NA,chr17:4982175-4982757,source,5
no_dox,CRACD,ENSG00000109265.15,ENSG00000109265.15:t:56179284-56179430,0.0284,0.0149,7,7,1,chr4,+,ENSG00000109265.15:t:56179284-56179430_56118453-56179284,56118453,56179284,NA,NA,chr4:56118453-56179284,target,4
no_dox,WSB1,ENSG00000109046.15,ENSG00000109046.15:t:27309100-27309272,5e-04,1e-04,6,3,0,chr17,+,ENSG00000109046.15:t:27309100-27309272_27308848-27309099,27308848,27309099,27308848,27309099,chr17:27308848-27309099,target,5
no_dox,STIM2,ENSG00000109689.19,ENSG00000109689.19:s:27007533-27007700,0.0336,0.0276,2,3,0,chr4,+,ENSG00000109689.19:s:27007533-27007700_27007700-27007983,27007700,27007983,NA,NA,chr4:27007700-27007983,source,4
no_dox,MADD,ENSG00000110514.19,ENSG00000110514.19:s:47324471-47325035,3e-04,0,8,5,1,chr11,+,ENSG00000110514.19:s:47324471-47325035_47325032-47326544,47325032,47326544,NA,NA,chr11:47325032-47326544,source,5
no_dox,MADD,ENSG00000110514.19,ENSG00000110514.19:s:47324471-47325035,3e-04,0,8,5,1,chr11,+,ENSG00000110514.19:s:47324471-47325035_47325032-47328658,47325032,47328658,NA,NA,chr11:47325032-47328658,source,5
no_dox,MADD,ENSG00000110514.19,ENSG00000110514.19:t:47326738-47327186,9e-04,2e-04,4,4,1,chr11,+,ENSG00000110514.19:t:47326738-47327186_47325032-47326738,47325032,47326738,NA,NA,chr11:47325032-47326738,target,5
no_dox,PPFIBP1,ENSG00000110841.14,ENSG00000110841.14:s:27656616-27657123,0.0184,0.0163,3,4,0,chr12,+,ENSG00000110841.14:s:27656616-27657123_27656730-27658816,27656730,27658816,NA,NA,chr12:27656730-27658816,source,1
no_dox,PPFIBP1,ENSG00000110841.14,ENSG00000110841.14:t:27660884-27660945,0.0281,0.022,2,3,0,chr12,+,ENSG00000110841.14:t:27660884-27660945_27658848-27660884,27658848,27660884,NA,NA,chr12:27658848-27660884,target,5
no_dox,CAPRIN2,ENSG00000110888.17,ENSG00000110888.17:s:30716290-30716676,0.0081,0.0097,6,3,1,chr12,-,ENSG00000110888.17:s:30716290-30716676_30713885-30716508,30713885,30716508,NA,NA,chr12:30713885-30716508,source,5
no_dox,MVK,ENSG00000110921.14,ENSG00000110921.14:t:109595028-109595181,0.0245,0.0137,3,3,1,chr12,+,ENSG00000110921.14:t:109595028-109595181_109594903-109595028,109594903,109595028,109591358,109595027,chr12:109594903-109595028,target,4
no_dox,CAMKK2,ENSG00000110931.19,ENSG00000110931.19:t:121240547-121240869,0.0346,0.0188,3,3,0,chr12,-,ENSG00000110931.19:t:121240547-121240869_121240869-121244573,121240869,121244573,121240870,121243587,chr12:121240869-121244573,target,2
no_dox,CBL,ENSG00000110395.7,ENSG00000110395.7:s:119206298-119206612,0.0106,0.0062,2,3,1,chr11,+,ENSG00000110395.7:s:119206298-119206612_119206612-119271735,119206612,119271735,NA,NA,chr11:119206612-119271735,source,4
no_dox,OGFOD2,ENSG00000111325.16,ENSG00000111325.16:s:122976871-122977166,0.0285,0.0225,6,4,0,chr12,+,ENSG00000111325.16:s:122976871-122977166_122976963-122978325,122976963,122978325,122977167,122977424,chr12:122976963-122978325,source,1
no_dox,SLC38A1,ENSG00000111371.16,ENSG00000111371.16:t:46254814-46254936,0.0373,0.0281,3,4,1,chr12,-,ENSG00000111371.16:t:46254814-46254936_46254936-46256692,46254936,46256692,NA,NA,chr12:46254936-46256692,target,5
no_dox,RFC5,ENSG00000111445.14,ENSG00000111445.14:t:118019072-118019136,0.0191,0.0119,4,5,0,chr12,+,ENSG00000111445.14:t:118019072-118019136_118017815-118019072,118017815,118019072,NA,NA,chr12:118017815-118019072,target,5
no_dox,STX2,ENSG00000111450.14,ENSG00000111450.14:s:130806982-130807090,0.0265,0.0132,5,5,1,chr12,-,ENSG00000111450.14:s:130806982-130807090_130801489-130806981,130801489,130806981,130801489,130806981,chr12:130801489-130806981,source,5
no_dox,STX2,ENSG00000111450.14,ENSG00000111450.14:t:130801415-130801488,0.028,0.0133,5,5,1,chr12,-,ENSG00000111450.14:t:130801415-130801488_130801489-130806981,130801489,130806981,130801489,130806981,chr12:130801489-130806981,target,5
no_dox,BTN3A3,ENSG00000111801.16,ENSG00000111801.16:s:26440472-26440719,0.0159,0.0197,4,3,0,chr6,+,ENSG00000111801.16:s:26440472-26440719_26440719-26443382,26440719,26443382,NA,NA,chr6:26440719-26443382,source,5
no_dox,CCND3,ENSG00000112576.13,ENSG00000112576.13:t:41940370-41940726,0.015,0.0109,5,6,0,chr6,-,ENSG00000112576.13:t:41940370-41940726_41940585-42048501,41940585,42048501,NA,NA,chr6:41940585-42048501,target,5
no_dox,BTN2A1,ENSG00000112763.17,ENSG00000112763.17:s:26466062-26466088,0.038,0.0217,7,3,0,chr6,+,ENSG00000112763.17:s:26466062-26466088_26466088-26467719,26466088,26467719,26466089,26467718,chr6:26466088-26467719,source,1
no_dox,PDE4D,ENSG00000113448.19,ENSG00000113448.19:t:59038859-59038971,0.0293,0.0159,8,8,1,chr5,-,ENSG00000113448.19:t:59038859-59038971_59038971-59126503,59038971,59126503,59038972,59039057,chr5:59038971-59126503,target,5
no_dox,TBCCD1,ENSG00000113838.13,ENSG00000113838.13:s:186570107-186570543,0.0438,0.0323,2,3,0,chr3,-,ENSG00000113838.13:s:186570107-186570543_186558572-186570107,186558572,186570107,NA,NA,chr3:186558572-186570107,source,2
no_dox,PIKFYVE,ENSG00000115020.17,ENSG00000115020.17:s:208273584-208273733,0.0395,0.0191,5,5,0,chr2,+,ENSG00000115020.17:s:208273584-208273733_208273733-208274018,208273733,208274018,NA,NA,chr2:208273733-208274018,source,4
no_dox,TANC1,ENSG00000115183.15,ENSG00000115183.15:s:158968640-158968782,0.0243,0.0158,3,3,1,chr2,+,ENSG00000115183.15:s:158968640-158968782_158968782-159065896,158968782,159065896,NA,NA,chr2:158968782-159065896,source,5
no_dox,TANC1,ENSG00000115183.15,ENSG00000115183.15:t:159065896-159065971,0.0155,0.0082,4,5,1,chr2,+,ENSG00000115183.15:t:159065896-159065971_158968782-159065896,158968782,159065896,NA,NA,chr2:158968782-159065896,target,5
no_dox,DOK1,ENSG00000115325.14,ENSG00000115325.14:t:74555132-74555453,0.0434,0.0325,5,3,0,chr2,+,ENSG00000115325.14:t:74555132-74555453_74554859-74555154,74554859,74555154,NA,NA,chr2:74554859-74555154,target,5
no_dox,FANCL,ENSG00000115392.12,ENSG00000115392.12:s:58221942-58222042,0.0204,0.0143,3,4,1,chr2,-,ENSG00000115392.12:s:58221942-58222042_58217434-58221942,58217434,58221942,NA,NA,chr2:58217434-58221942,source,4
no_dox,USP34,ENSG00000115464.15,ENSG00000115464.15:s:61394853-61395002,0.0289,0.023,3,3,1,chr2,-,ENSG00000115464.15:s:61394853-61395002_61383716-61394853,61383716,61394853,NA,NA,chr2:61383716-61394853,source,5
no_dox,PASK,ENSG00000115687.14,ENSG00000115687.14:s:241135871-241136039,0.0393,0.0232,2,2,1,chr2,-,ENSG00000115687.14:s:241135871-241136039_241135155-241135871,241135155,241135871,NA,NA,chr2:241135155-241135871,source,2
no_dox,PLCD4,ENSG00000115556.14,ENSG00000115556.14:s:218621470-218621599,0.0362,0.0216,4,4,1,chr2,+,ENSG00000115556.14:s:218621470-218621599_218621599-218622165,218621599,218622165,NA,NA,chr2:218621599-218622165,source,4
no_dox,GPX7,ENSG00000116157.6,ENSG00000116157.6:t:52606684-52607408,0.0134,0.0099,5,5,1,chr1,+,ENSG00000116157.6:t:52606684-52607408_52606260-52606684,52606260,52606684,NA,NA,chr1:52606260-52606684,target,2
no_dox,C1orf109,ENSG00000116922.15,ENSG00000116922.15:t:37689768-37689886,0.0298,0.0186,7,3,0,chr1,-,ENSG00000116922.15:t:37689768-37689886_37689883-37690334,37689883,37690334,NA,NA,chr1:37689883-37690334,target,5
no_dox,S100PBP,ENSG00000116497.18,ENSG00000116497.18:t:32853079-32853166,0.0215,0.0127,4,5,0,chr1,+,ENSG00000116497.18:t:32853079-32853166_32847722-32853079,32847722,32853079,NA,NA,chr1:32847722-32853079,target,5
no_dox,DLGAP3,ENSG00000116544.12,ENSG00000116544.12:t:34907355-34907437,0.0039,0.006,5,4,1,chr1,-,ENSG00000116544.12:t:34907355-34907437_34907437-34929059,34907437,34929059,NA,NA,chr1:34907437-34929059,target,4
no_dox,RLF,ENSG00000117000.9,ENSG00000117000.9:s:40195632-40195764,0.0265,0.0184,2,3,1,chr1,+,ENSG00000117000.9:s:40195632-40195764_40195764-40201928,40195764,40201928,NA,NA,chr1:40195764-40201928,source,5
no_dox,ADGRL2,ENSG00000117114.20,ENSG00000117114.20:s:81800967-81801655,0.0268,0.0167,5,4,1,chr1,+,ENSG00000117114.20:s:81800967-81801655_81801068-81801890,81801068,81801890,NA,NA,chr1:81801068-81801890,source,4
no_dox,ADGRL2,ENSG00000117114.20,ENSG00000117114.20:s:81936728-81936841,0.0389,0.0057,7,5,1,chr1,+,ENSG00000117114.20:s:81936728-81936841_81936837-81942031,81936837,81942031,NA,NA,chr1:81936837-81942031,source,5
no_dox,ADGRL2,ENSG00000117114.20,ENSG00000117114.20:s:81936728-81936841,0.023,0.0121,7,5,0,chr1,+,ENSG00000117114.20:s:81936728-81936841_81936837-81942034,81936837,81942034,NA,NA,chr1:81936837-81942034,source,5
no_dox,AKT3,ENSG00000117020.19,ENSG00000117020.19:s:243545510-243545648,8e-04,0,3,4,1,chr1,-,ENSG00000117020.19:s:243545510-243545648_243523467-243545510,243523467,243545510,NA,NA,chr1:243523467-243545510,source,5
no_dox,B4GALT2,ENSG00000117411.18,ENSG00000117411.18:s:43979179-43979616,0.0166,0.0108,6,4,1,chr1,+,ENSG00000117411.18:s:43979179-43979616_43979511-43984865,43979511,43984865,NA,NA,chr1:43979511-43984865,source,5
no_dox,B4GALT2,ENSG00000117411.18,ENSG00000117411.18:t:43981109-43981473,0.0342,0.0163,7,4,0,chr1,+,ENSG00000117411.18:t:43981109-43981473_43980614-43981109,43980614,43981109,43980615,43981108,chr1:43980614-43981109,target,2
no_dox,ERI3,ENSG00000117419.16,ENSG00000117419.16:s:44241915-44242080,0.0139,0.0177,2,3,1,chr1,-,ENSG00000117419.16:s:44241915-44242080_44226003-44241915,44226003,44241915,NA,NA,chr1:44226003-44241915,source,4
no_dox,PRRC2C,ENSG00000117523.17,ENSG00000117523.17:s:171589369-171589605,0.042,0.0189,3,3,1,chr1,+,ENSG00000117523.17:s:171589369-171589605_171589606-171591151,171589606,171591151,171589606,171591151,chr1:171589606-171591151,source,5
no_dox,AKT3,ENSG00000117020.19,ENSG00000117020.19:t:243512324-243512426,8e-04,0,3,4,1,chr1,-,ENSG00000117020.19:t:243512324-243512426_243512426-243523309,243512426,243523309,NA,NA,chr1:243512426-243523309,target,5
no_dox,ST6GALNAC5,ENSG00000117069.15,ENSG00000117069.15:s:76868497-76869074,0.0089,0.0075,5,4,1,chr1,+,ENSG00000117069.15:s:76868497-76869074_76868742-77050258,76868742,77050258,76869075,76871267,chr1:76868742-77050258,source,5
no_dox,SGIP1,ENSG00000118473.23,ENSG00000118473.23:t:66718067-66719405,0.02,0.0154,6,7,0,chr1,+,ENSG00000118473.23:t:66718067-66719405_66694504-66719294,66694504,66719294,NA,NA,chr1:66694504-66719294,target,4
no_dox,KIF14,ENSG00000118193.12,ENSG00000118193.12:s:200620411-200620751,0.0468,0.017,5,3,1,chr1,-,ENSG00000118193.12:s:200620411-200620751_200619674-200620411,200619674,200620411,200619675,200620410,chr1:200619674-200620411,source,4
no_dox,HMGN3,ENSG00000118418.14,ENSG00000118418.14:s:79202276-79202389,0.0189,0.0066,4,3,0,chr6,-,ENSG00000118418.14:s:79202276-79202389_79202155-79202276,79202155,79202276,79202156,79202275,chr6:79202155-79202276,source,5
no_dox,RNF146,ENSG00000118518.17,ENSG00000118518.17:s:127280231-127280340,0.0451,0.0223,5,6,0,chr6,+,ENSG00000118518.17:s:127280231-127280340_127280340-127282287,127280340,127282287,NA,NA,chr6:127280340-127282287,source,2
no_dox,CCDC92,ENSG00000119242.9,ENSG00000119242.9:t:123945704-123946773,0.0071,0.0206,3,4,1,chr12,-,ENSG00000119242.9:t:123945704-123946773_123945800-123956284,123945800,123956284,NA,NA,chr12:123945800-123956284,target,5
no_dox,WDR35,ENSG00000118965.16,ENSG00000118965.16:s:19953834-19953978,0.0428,0.0199,3,2,1,chr2,-,ENSG00000118965.16:s:19953834-19953978_19952291-19953833,19952291,19953833,19952291,19953833,chr2:19952291-19953833,source,4
no_dox,WDR35,ENSG00000118965.16,ENSG00000118965.16:s:19978751-19978879,7e-04,1e-04,4,3,1,chr2,-,ENSG00000118965.16:s:19978751-19978879_19978167-19978751,19978167,19978751,19978168,19978750,chr2:19978167-19978751,source,2
no_dox,WDR35,ENSG00000118965.16,ENSG00000118965.16:t:19931269-19931409,0.0223,0.0125,3,3,0,chr2,-,ENSG00000118965.16:t:19931269-19931409_19931409-19932383,19931409,19932383,NA,NA,chr2:19931409-19932383,target,3
no_dox,WDR35,ENSG00000118965.16,ENSG00000118965.16:t:19975530-19975663,0.001,1e-04,3,3,1,chr2,-,ENSG00000118965.16:t:19975530-19975663_19975663-19977925,19975663,19977925,19975664,19977924,chr2:19975663-19977925,target,3
no_dox,RBM25,ENSG00000119707.14,ENSG00000119707.14:t:73103192-73103478,0.0385,0.014,3,3,0,chr14,+,ENSG00000119707.14:t:73103192-73103478_73101180-73103191,73101180,73103191,73101180,73103191,chr14:73101180-73103191,target,5
no_dox,DNMT3A,ENSG00000119772.18,ENSG00000119772.18:s:25239130-25239215,1e-04,0,9,4,1,chr2,-,ENSG00000119772.18:s:25239130-25239215_25237276-25239130,25237276,25239130,25237305,25239129,chr2:25237276-25239130,source,4
no_dox,DNMT3A,ENSG00000119772.18,ENSG00000119772.18:s:25239130-25239215,0.0293,0.0117,9,4,1,chr2,-,ENSG00000119772.18:s:25239130-25239215_25237305-25239129,25237305,25239129,25237305,25239129,chr2:25237305-25239129,source,5
no_dox,DNMT3A,ENSG00000119772.18,ENSG00000119772.18:t:25236930-25237005,2e-04,0,7,3,1,chr2,-,ENSG00000119772.18:t:25236930-25237005_25237005-25237139,25237005,25237139,25237006,25237134,chr2:25237005-25237139,target,4
no_dox,DNMT3A,ENSG00000119772.18,ENSG00000119772.18:t:25236930-25237005,0.0309,0.0114,7,3,1,chr2,-,ENSG00000119772.18:t:25236930-25237005_25237006-25237134,25237006,25237134,25237006,25237134,chr2:25237006-25237134,target,5
no_dox,DNMT3A,ENSG00000119772.18,ENSG00000119772.18:t:25249618-25249724,0.014,0.0122,6,6,1,chr2,-,ENSG00000119772.18:t:25249618-25249724_25249724-25274941,25249724,25274941,25249725,25251911,chr2:25249724-25274941,target,5
no_dox,YPEL5,ENSG00000119801.13,ENSG00000119801.13:s:30148245-30148541,0.0441,0.0433,5,3,0,chr2,+,ENSG00000119801.13:s:30148245-30148541_30148541-30155850,30148541,30155850,NA,NA,chr2:30148541-30155850,source,5
no_dox,EPC1,ENSG00000120616.16,ENSG00000120616.16:t:32272026-32272249,0.0441,0.0277,2,3,0,chr10,-,ENSG00000120616.16:t:32272026-32272249_32272167-32273014,32272167,32273014,NA,NA,chr10:32272167-32273014,target,5
no_dox,PILRB,ENSG00000121716.20,ENSG00000121716.20:t:100353736-100354012,0.0171,0.0155,4,3,0,chr7,+,ENSG00000121716.20:t:100353736-100354012_100353270-100353895,100353270,100353895,100353484,100353735,chr7:100353270-100353895,target,4
no_dox,GPSM2,ENSG00000121957.15,ENSG00000121957.15:s:108884821-108885578,6e-04,0,4,5,1,chr1,+,ENSG00000121957.15:s:108884821-108885578_108885578-108896317,108885578,108896317,NA,NA,chr1:108885578-108896317,source,2
no_dox,GPSM2,ENSG00000121957.15,ENSG00000121957.15:t:108896864-108897086,6e-04,0,4,5,1,chr1,+,ENSG00000121957.15:t:108896864-108897086_108896431-108896864,108896431,108896864,NA,NA,chr1:108896431-108896864,target,2
no_dox,ZMIZ2,ENSG00000122515.15,ENSG00000122515.15:s:44756425-44756539,0.0429,0.0152,4,3,0,chr7,+,ENSG00000122515.15:s:44756425-44756539_44756539-44757043,44756539,44757043,44756540,44756946,chr7:44756539-44757043,source,1
no_dox,GLIPR2,ENSG00000122694.16,ENSG00000122694.16:s:36136536-36136877,0.003,0.0044,5,4,1,chr9,+,ENSG00000122694.16:s:36136536-36136877_36136791-36162362,36136791,36162362,NA,NA,chr9:36136791-36162362,source,5
no_dox,BICC1,ENSG00000122870.12,ENSG00000122870.12:s:58798399-58798560,0.0021,6e-04,2,3,1,chr10,+,ENSG00000122870.12:s:58798399-58798560_58798560-58800194,58798560,58800194,NA,NA,chr10:58798560-58800194,source,2
no_dox,ACO1,ENSG00000122729.19,ENSG00000122729.19:s:32384603-32384735,0.0083,0.0099,2,3,0,chr9,+,ENSG00000122729.19:s:32384603-32384735_32384735-32386371,32384735,32386371,NA,NA,chr9:32384735-32386371,source,5
no_dox,MED13L,ENSG00000123066.9,ENSG00000123066.9:s:116096669-116096911,0.0018,9e-04,3,4,1,chr12,-,ENSG00000123066.9:s:116096669-116096911_116054357-116096669,116054357,116096669,NA,NA,chr12:116054357-116096669,source,3
no_dox,MED13L,ENSG00000123066.9,ENSG00000123066.9:t:116022456-116022601,0.0027,0.0013,2,3,1,chr12,-,ENSG00000123066.9:t:116022456-116022601_116022601-116054245,116022601,116054245,NA,NA,chr12:116022601-116054245,target,3
no_dox,OPTN,ENSG00000123240.17,ENSG00000123240.17:s:13100159-13100302,0.0275,0.0244,4,5,0,chr10,+,ENSG00000123240.17:s:13100159-13100302_13100302-13108138,13100302,13108138,NA,NA,chr10:13100302-13108138,source,1
no_dox,PKN1,ENSG00000123143.13,ENSG00000123143.13:s:14446409-14446561,0.0019,0,4,4,1,chr19,+,ENSG00000123143.13:s:14446409-14446561_14446561-14450088,14446561,14450088,14446562,14450087,chr19:14446561-14450088,source,2
no_dox,PKN1,ENSG00000123143.13,ENSG00000123143.13:t:14450318-14450463,2e-04,0,4,3,1,chr19,+,ENSG00000123143.13:t:14450318-14450463_14450214-14450318,14450214,14450318,14450215,14450317,chr19:14450214-14450318,target,5
no_dox,CENPK,ENSG00000123219.13,ENSG00000123219.13:t:65554797-65555271,0.036,0.0185,6,3,0,chr5,-,ENSG00000123219.13:t:65554797-65555271_65554898-65561463,65554898,65561463,65555272,65557298,chr5:65554898-65561463,target,5
no_dox,NCOA3,ENSG00000124151.19,ENSG00000124151.19:s:47639008-47639202,0.0357,0.0186,2,2,0,chr20,+,ENSG00000124151.19:s:47639008-47639202_47639202-47639622,47639202,47639622,NA,NA,chr20:47639202-47639622,source,4
no_dox,MTRR,ENSG00000124275.15,ENSG00000124275.15:s:7877944-7878322,0.0054,0.0052,2,3,1,chr5,+,ENSG00000124275.15:s:7877944-7878322_7878322-7885701,7878322,7885701,NA,NA,chr5:7878322-7885701,source,2
no_dox,PEPD,ENSG00000124299.15,ENSG00000124299.15:t:33500938-33501001,1e-04,0,7,8,1,chr19,-,ENSG00000124299.15:t:33500938-33501001_33501001-33507343,33501001,33507343,NA,NA,chr19:33501001-33507343,target,2
no_dox,PEPD,ENSG00000124299.15,ENSG00000124299.15:t:33500938-33501001,0.006,2e-04,7,8,1,chr19,-,ENSG00000124299.15:t:33500938-33501001_33501001-33507216,33501001,33507216,NA,NA,chr19:33501001-33507216,target,5
no_dox,PEPD,ENSG00000124299.15,ENSG00000124299.15:t:33500938-33501001,0.001,0,7,8,1,chr19,-,ENSG00000124299.15:t:33500938-33501001_33501001-33507165,33501001,33507165,NA,NA,chr19:33501001-33507165,target,3
no_dox,ABCC10,ENSG00000124574.15,ENSG00000124574.15:s:43437934-43438013,0.0267,0.02,3,3,1,chr6,+,ENSG00000124574.15:s:43437934-43438013_43438013-43438271,43438013,43438271,NA,NA,chr6:43438013-43438271,source,5
no_dox,NQO2,ENSG00000124588.22,ENSG00000124588.22:t:3006468-3006559,0.0075,0.0091,7,8,0,chr6,+,ENSG00000124588.22:t:3006468-3006559_2994053-3006468,2994053,3006468,NA,NA,chr6:2994053-3006468,target,5
no_dox,DMAC2L,ENSG00000125375.17,ENSG00000125375.17:t:50321483-50321594,0.0043,0.0064,4,4,0,chr14,+,ENSG00000125375.17:t:50321483-50321594_50321376-50321483,50321376,50321483,NA,NA,chr14:50321376-50321483,target,5
no_dox,RBCK1,ENSG00000125826.21,ENSG00000125826.21:t:417526-417619,0.0365,0.0165,5,6,0,chr20,+,ENSG00000125826.21:t:417526-417619_417342-417526,417342,417526,NA,NA,chr20:417342-417526,target,4
no_dox,TUBGCP3,ENSG00000126216.15,ENSG00000126216.15:s:112499045-112499185,0.0199,0.0118,3,3,0,chr13,-,ENSG00000126216.15:s:112499045-112499185_112498936-112499045,112498936,112499045,NA,NA,chr13:112498936-112499045,source,5
no_dox,RALY,ENSG00000125970.12,ENSG00000125970.12:s:34072066-34072330,0.0116,1e-04,10,7,1,chr20,+,ENSG00000125970.12:s:34072066-34072330_34072330-34076702,34072330,34076702,34072331,34072866,chr20:34072330-34076702,source,5
no_dox,RALY,ENSG00000125970.12,ENSG00000125970.12:t:34076696-34076815,0.0127,3e-04,4,5,1,chr20,+,ENSG00000125970.12:t:34076696-34076815_34072330-34076702,34072330,34076702,NA,NA,chr20:34072330-34076702,target,4
no_dox,NSRP1,ENSG00000126653.18,ENSG00000126653.18:t:30172542-30172598,0.0297,0.0182,7,8,0,chr17,+,ENSG00000126653.18:t:30172542-30172598_30163162-30172542,30163162,30172542,NA,NA,chr17:30163162-30172542,target,5
no_dox,ZBTB1,ENSG00000126804.14,ENSG00000126804.14:s:64504574-64504946,0.0284,0.0186,4,4,0,chr14,+,ENSG00000126804.14:s:64504574-64504946_64504946-64511249,64504946,64511249,64504947,64511248,chr14:64504946-64511249,source,4
