gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,noDox_mean_psi,dox0021_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
KCNG1,ENSG00000026559.14,ENSG00000026559.14:t:51009565-51010364,-0.0858;-0.0173;0.1058,4.206e-01;9.693e-02;4.922e-01,9.051e-02;3.669e-01;6.083e-02,0.2690;0.1789;0.5563,0.1418;0.1434;0.7144,t|1e1.1o2|1e2.1o1|1e3.1o1,3,4,0;1;0,chr20,-,51010364-51022870;51010364-51013729;51010364-51012359,51009565-51010364;51012359-51012416;51013729-51014108;51022654-51023107,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A51023107-51009565
AGPAT4,ENSG00000026652.15,ENSG00000026652.15:s:161165838-161166417,0.0101;-0.5860;0.5455,1.181e-02;1.000e+00;9.998e-01,6.882e-01;4.313e-08;9.455e-07,0.0125;0.9581;0.0353,0.0532;0.3747;0.5825,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr6,-,161165713-161166248;161154310-161166248;161153499-161166248,161153346-161153499;161154145-161154310;161160105-161165713;161165838-161166417,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A161166417-161153346
AGPAT4,ENSG00000026652.15,ENSG00000026652.15:t:161153346-161153499,-0.0000;0.4478;0.0013;-0.4652;-0.0000,3.054e-06;9.995e-01;5.463e-04;9.997e-01;3.054e-06,9.984e-01;3.492e-06;9.453e-01;1.700e-06;9.984e-01,0.0026;0.0386;0.0026;0.9537;0.0026,0.0026;0.4852;0.0163;0.4957;0.0026,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2,5,5,1;1;1;0;1,chr6,-,161153499-161232036;161153499-161166248;161153499-161165577;161153499-161154149;161153499-161154145,161153346-161153499;161154145-161154310;161160105-161165713;161165838-161166417;161232036-161232302,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A161232302-161153346
BTN3A1,ENSG00000026950.17,ENSG00000026950.17:s:26405909-26406256,-0.1183;0.0412;0.0018;0.0467;0.0083,5.463e-01;1.405e-01;5.990e-03;2.113e-01;5.702e-02,4.762e-02;2.964e-01;7.133e-01;2.182e-01;4.584e-01,0.7483;0.0378;0.0318;0.0842;0.0655,0.6034;0.0989;0.0401;0.1487;0.0932,s|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|i,5,2,0;1;1;0;1,chr6,+,26406256-26407671;26406256-26407703;26406256-26407772;26406256-26407827;26406257-26407670,26405909-26406256;26407671-26407952,26406257-26407670,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A26407952-26405909
ARNTL2,ENSG00000029153.14,ENSG00000029153.14:s:27368262-27368412,0.0618;0.0001;-0.0008;-0.1150;0.0238,2.723e-01;2.540e-05;2.401e-03;4.993e-01;7.295e-02,1.553e-01;9.962e-01;8.295e-01;5.220e-02;4.256e-01,0.0477;0.0016;0.0265;0.9173;0.0016,0.1326;0.0038;0.0216;0.7667;0.0579,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o2|1e3.2o2,5,4,0;0;0;0;1,chr12,+,27368412-27370129;27368412-27370168;27368412-27376346;27368412-27380247;27368412-27380249,27368262-27368412;27370129-27370230;27376346-27376416;27380247-27380404,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A27380404-27368262
ARNTL2,ENSG00000029153.14,ENSG00000029153.14:t:27380247-27380404,-0.2217;0.0496;0.0132;0.0054;0.0065;0.0176,8.794e-01;2.207e-01;2.717e-02;8.925e-03;7.880e-03;4.710e-02,5.052e-03;2.078e-01;6.060e-01;7.888e-01;7.702e-01;5.136e-01,0.9016;0.0930;0.0013;0.0013;0.0013;0.0013,0.6670;0.1728;0.0495;0.0248;0.0341;0.0507,t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|2e1.1o1,6,5,0;0;0;1;1;1,chr12,+,27368412-27380247;27370230-27380247;27376387-27380247;27376416-27380247;27377564-27380247;27368412-27380249,27368262-27368412;27370129-27370230;27376346-27376416;27377441-27377564;27380247-27380404,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A27380404-27368262
ANK1,ENSG00000029534.21,ENSG00000029534.21:s:41661801-41661941,-0.0008;0.1483;-0.1289,5.942e-02;7.494e-01;6.246e-01,4.545e-01;2.125e-02;3.789e-02,0.1478;0.0621;0.7778,0.1434;0.2294;0.6194,s|1e1.1o1|1e2.1o1|2e2.1o1,3,3,0;0;0,chr8,-,41661564-41661876;41655753-41661876;41655753-41661801,41653220-41655753;41660989-41661564;41661801-41661941,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A41661941-41653220
ANK1,ENSG00000029534.21,ENSG00000029534.21:t:41653220-41655753,0.0544;0.1572;-0.0945;-0.0990;0.0000,2.000e-01;7.921e-01;4.682e-01;4.876e-01;3.482e-08,2.320e-01;1.550e-02;7.652e-02;7.963e-02;9.999e-01,0.0214;0.0593;0.7797;0.1365;0.0017,0.1059;0.2288;0.6392;0.0177;0.0017,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|i,5,4,0;0;0;0;1,chr8,-,41655753-41663659;41655753-41661876;41655753-41661801;41655753-41661430;41655754-41660988,41653220-41655753;41660989-41661564;41661801-41661941;41663659-41663742,41655754-41660988,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A41663742-41653220
PNPLA6,ENSG00000032444.17,ENSG00000032444.17:t:7534517-7534902,0.1459;-0.1459,6.290e-01;6.290e-01,2.902e-02;2.902e-02,0.2026;0.7974,0.3749;0.6251,t|1e1.1o1|1e2.1o1,2,3,0;0,chr19,+,7534239-7534750;7534446-7534750,7534004-7534239;7534242-7534446;7534517-7534902,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A7534902-7534004
FUT8,ENSG00000033170.17,ENSG00000033170.17:t:65455621-65455718,-0.0357;0.1323;-0.0832;-0.0000,1.899e-01;5.665e-01;3.917e-01;6.357e-06,2.345e-01;3.813e-02;1.048e-01;9.979e-01,0.2376;0.6157;0.1679;0.0037,0.1564;0.7819;0.0569;0.0022,t|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;0;0;1,chr14,+,65411993-65455621;65413214-65455621;65430309-65455621;65433131-65455621,na-65433131;65410592-65411993;65412730-65413214;65430216-65430309;65455621-65455718,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A65455718-65410592
MRI1,ENSG00000037757.14,ENSG00000037757.14:s:13765954-13766129,0.0946;-0.0000;0.0205;-0.1292;0.0090,4.717e-01;3.124e-07;5.813e-02;6.248e-01;4.051e-02,8.669e-02;9.983e-01;4.481e-01;3.798e-02;5.104e-01,0.0320;0.0064;0.0819;0.7330;0.1348,0.1427;0.0013;0.1222;0.5874;0.1461,s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1|i,5,3,0;1;0;0;1,chr19,+,13766065-13768359;13766065-13768561;13766129-13768359;13766129-13768561;13766130-13768358,13765954-13766129;13768359-13768557;13768561-13768581,13766130-13768358,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A13768581-13765954
PI4K2B,ENSG00000038210.14,ENSG00000038210.14:s:25256543-25256674,0.0001;-0.1802;0.1727;0.0001,1.430e-04;8.342e-01;8.183e-01;1.430e-04,9.853e-01;9.378e-03;1.106e-02;9.853e-01,0.0051;0.9847;0.0051;0.0051,0.0059;0.7604;0.2261;0.0059,s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1,4,4,1;0;1;1,chr4,+,25256674-25257081;25256674-25259037;25256674-25259052;25256674-25263750,25256543-25256674;25257081-na;25259037-25259190;25263750-25263849,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A25263849-25256543
TRIO,ENSG00000038382.20,ENSG00000038382.20:s:14487464-14488260,-0.0112;0.1022;-0.0715,7.425e-05;5.348e-01;2.810e-01,7.181e-01;4.010e-02;1.520e-01,0.0463;0.0384;0.9138,0.0252;0.1371;0.8358,s|1e2.1o1|2e1.1o1|2e2.1o1,3,3,0;1;0,chr5,+,14487730-14492567;14488260-14489030;14488260-14492567,14487464-14488260;14488448-14489165;14492370-14492814,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A14492814-14487464
TRIO,ENSG00000038382.20,ENSG00000038382.20:t:14492370-14492814,0.0000;-0.0067;-0.1023;-0.0000;0.0033;0.0791;0.0019;0.0039,6.536e-21;1.383e-05;5.259e-01;6.536e-21;2.795e-09;3.337e-01;1.088e-07;7.037e-08,1.000e+00;7.854e-01;6.564e-02;1.000e+00;8.727e-01;1.206e-01;9.216e-01;8.056e-01,0.0055;0.0428;0.8469;0.0110;0.0134;0.0325;0.0091;0.0334,0.0002;0.0222;0.7410;0.0025;0.0410;0.1083;0.0378;0.0436,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o3|1e3.2o3|1e3.3o3|1e4.1o1|i,8,5,1;0;0;1;0;1;1;1,chr5,+,14485246-14492567;14487730-14492567;14488260-14492567;14488972-14492567;14489069-14492567;14489097-14492567;14489817-14492567;14489818-14492369,14485069-14485246;14487464-14488260;14488448-14489165;14489687-14489817;14492370-14492814,14489818-14492369,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A14492814-14485069
CNTLN,ENSG00000044459.15,ENSG00000044459.15:s:17143288-17143376,0.1108;-0.1112;-0.0000,5.914e-01;5.949e-01;6.898e-21,4.505e-02;4.451e-02;1.000e+00,0.0267;0.9716;0.0017,0.1469;0.8517;0.0015,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr9,+,17143376-17166818;17143376-17226203;17143376-17366617,17143288-17143376;17166818-17168556;17226203-17226287;17366617-17366717,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A17366717-17143288
CC2D2A,ENSG00000048342.18,ENSG00000048342.18:t:15480704-15480827,-0.1347;0.1347,6.911e-01;6.911e-01,3.004e-02;3.004e-02,0.4318;0.5682,0.2825;0.7175,t|1e1.1o1|1e2.1o1,2,3,0;0,chr4,+,15478806-15480704;15479328-15480704,15478723-15478806;15479204-15479328;15480704-15480827,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A15480827-15478723
R3HDM1,ENSG00000048991.17,ENSG00000048991.17:t:135645233-135645527,-0.0008;0.1308;-0.0237;-0.0921,3.790e-06;7.275e-01;4.238e-02;4.443e-01,7.939e-01;2.314e-02;4.868e-01;9.405e-02,0.0382;0.5305;0.1281;0.3021,0.0392;0.6660;0.0986;0.1931,t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2,4,3,1;0;0;0,chr2,+,135639074-135645379;135639122-135645379;135641604-135645379;135641790-135645379,135638896-135639122;135641536-135641790;135645233-135645527,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A135645527-135638896
POLQ,ENSG00000051341.15,ENSG00000051341.15:s:121544727-121544906,-0.1032;0.1032,5.100e-01;5.100e-01,6.492e-02;6.492e-02,0.9083;0.0917,0.7850;0.2150,s|1e1.1o1|1e2.1o1,2,3,0;1,chr3,-,121541479-121544727;121539589-121544727,121539433-121539589;121541349-121541479;121544727-121544906,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A121544906-121539433
MPHOSPH9,ENSG00000051825.15,ENSG00000051825.15:s:123223038-123223127,-0.1315;0.1315,7.293e-01;7.293e-01,2.246e-02;2.246e-02,0.9664;0.0336,0.8235;0.1765,s|1e1.1o1|1e2.1o1,2,3,0;0,chr12,-,123221895-123223038;123221723-123223038,123221372-123221723;123221808-123221895;123223038-123223127,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123223127-123221372
MPHOSPH9,ENSG00000051825.15,ENSG00000051825.15:s:123230037-123230522,-0.1355;0.1522;-0.0023;0.0000,6.542e-01;7.807e-01;8.880e-02;1.526e-10,3.242e-02;1.719e-02;3.859e-01;1.000e+00,0.6490;0.1052;0.2490;0.0014,0.4776;0.2718;0.2494;0.0016,s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1,4,4,0;0;0;0,chr12,-,123227616-123230261;123227572-123230261;123223127-123230261;123218499-123230261,123218376-123218499;123223038-123223127;123227463-123227616;123230037-123230522,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123230522-123218376
MPHOSPH9,ENSG00000051825.15,ENSG00000051825.15:t:123221372-123221723,0.1343;-0.1343,7.365e-01;7.365e-01,2.437e-02;2.437e-02,0.0364;0.9636,0.1794;0.8206,t|1e1.1o1|i,2,2,0;0,chr12,-,123221723-123223038;123221724-123221807,123221372-123221723;123223038-123223127,123221724-123221807,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123223127-123221372
ANAPC4,ENSG00000053900.11,ENSG00000053900.11:s:25405573-25405622,0.1367;-0.1367,6.131e-01;6.131e-01,3.452e-02;3.452e-02,0.6850;0.3150,0.8557;0.1443,s|1e1.1o1|2e1.1o1,2,2,0;0,chr4,+,25405619-25406829;25405622-25406829,25405573-25405622;25406829-25406885,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A25406885-25405573
KIF1B,ENSG00000054523.19,ENSG00000054523.19:s:10277986-10278128,-0.2041;0.0003;0.2006,9.759e-01;8.521e-04;9.622e-01,2.879e-04;8.263e-01;8.350e-04,0.4856;0.0795;0.4343,0.2754;0.0857;0.6477,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr1,+,10278128-10279097;10278128-10282322;10278128-10282400,10277986-10278128;10278558-10279138;10282322-10282383;10282400-10282533,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A10282533-10277986
KIF1B,ENSG00000054523.19,ENSG00000054523.19:s:10297174-10297246,0.0000;0.1006;-0.1012,6.898e-21;5.082e-01;5.144e-01,1.000e+00;7.013e-02;6.629e-02,0.0056;0.4100;0.5849,0.0057;0.5206;0.4724,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr1,+,10297246-10302564;10297246-10303163;10297246-10320043,10297174-10297246;10302564-10302713;10303163-10308597;10320043-10320165,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A10320165-10297174
KIF1B,ENSG00000054523.19,ENSG00000054523.19:t:10282322-10282383,0.2206;-0.2206,8.372e-01;8.372e-01,7.206e-03;7.206e-03,0.5387;0.4613,0.7987;0.2013,t|1e1.1o1|1e2.1o1,2,3,0;0,chr1,+,10278128-10282322;10279138-10282322,10277986-10278128;10278558-10279138;10282322-10282383,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A10282383-10277986
KIF1B,ENSG00000054523.19,ENSG00000054523.19:t:10282400-10282533,0.2147;-0.2147,9.796e-01;9.796e-01,4.122e-04;4.122e-04,0.5648;0.4352,0.7864;0.2136,t|1e1.1o1|1e2.1o1,2,3,0;0,chr1,+,10278128-10282400;10279138-10282400,10277986-10278128;10278558-10279138;10282400-10282533,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A10282533-10277986
CYFIP2,ENSG00000055163.20,ENSG00000055163.20:t:157285339-157285478,0.1131;-0.1219;0.0000;0.0008;0.0000,5.606e-01;6.166e-01;6.898e-21;3.394e-05;6.898e-21,5.427e-02;4.295e-02;1.000e+00;9.461e-01;1.000e+00,0.5721;0.4084;0.0009;0.0173;0.0009,0.7114;0.2596;0.0012;0.0226;0.0012,t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1,5,5,0;0;0;0;0,chr5,+,157266195-157285339;157266584-157285339;157266946-157285339;157269583-157285339;157277173-157285339,157266079-157266584;157266711-157266946;157269342-157269583;157277059-157277173;157285339-157285478,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A157285478-157266079
EIF2AK2,ENSG00000055332.19,ENSG00000055332.19:s:37156908-37157192,-0.0001;-0.0219;0.1301;-0.0006;-0.0856,1.029e-07;1.272e-01;6.394e-01;2.197e-05;4.079e-01,9.972e-01;3.142e-01;3.630e-02;9.678e-01;9.788e-02,0.0155;0.4820;0.3441;0.0222;0.1261,0.0011;0.4638;0.4999;0.0123;0.0240,s|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o1,5,3,0;0;0;0;0,chr2,-,37149257-37156908;37149023-37156908;37148939-37156908;37148915-37156908;37147822-37156908,37147541-37147822;37148857-37149257;37156908-37157192,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A37157192-37147541
KMT2C,ENSG00000055609.21,ENSG00000055609.21:s:152229923-152230027,0.2734;-0.2714;0.0002,9.433e-01;9.481e-01;2.841e-04,1.536e-03;1.344e-03;9.754e-01,0.6650;0.3281;0.0066,0.9825;0.0088;0.0088,s|1e1.1o1|1e2.1o1|1e3.1o2,3,4,0;0;0,chr7,-,152224616-152229923;152222682-152229923;152207428-152229923,152207286-152208963;152222573-152222682;152224435-152226215;152229923-152230027,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A152230027-152207286
KMT2C,ENSG00000055609.21,ENSG00000055609.21:t:152194398-152194568,0.0836;-0.1273;0.0191,4.154e-01;6.356e-01;9.885e-03,9.770e-02;3.733e-02;5.929e-01,0.3288;0.6547;0.0133,0.4480;0.4972;0.0561,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr7,-,152194568-152199279;152194568-152195907;152194568-152195522,152194398-152194568;152195522-152195569;152195907-152197735;152199279-152199459,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A152199459-152194398
ZC3H11A,ENSG00000058673.17,ENSG00000058673.17:t:203802569-203803016,0.1066;0.0001;-0.0646;0.0004;-0.1030;0.0448,5.416e-01;2.767e-07;2.497e-01;5.293e-06;5.023e-01;1.429e-01,6.070e-02;9.971e-01;1.912e-01;9.843e-01;6.680e-02;2.888e-01,0.0897;0.0009;0.0993;0.0071;0.7510;0.0554,0.2124;0.0124;0.0194;0.0188;0.6143;0.1142,t|1e2.2o3|1e2.3o3|2e2.2o3|3e1.3o3|3e2.2o3|3e2.3o3,6,3,1;1;0;0;0;1,chr1,+,203801628-203802569;203801639-203802569;203801628-203802652;203795794-203802957;203801628-203802957;203801639-203802957,203795623-203795794;203798846-203802261;203802569-203803016,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A203803016-203795623
YIPF1,ENSG00000058799.15,ENSG00000058799.15:s:53860056-53860153,-0.1082;0.1248;-0.0003,5.371e-01;6.158e-01;7.676e-06,5.747e-02;4.011e-02;9.846e-01,0.6958;0.2853;0.0169,0.5584;0.4396;0.0019,s|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr1,-,53855051-53860056;53852270-53860056;53855052-53860055,53851719-53852270;53855001-53855051;53860056-53860153,53855052-53860055,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53860153-53851719
YIPF1,ENSG00000058799.15,ENSG00000058799.15:s:53889713-53889798,-0.1195;0.1213;0.0000;0.0000,6.157e-01;6.250e-01;6.898e-21;1.505e-07,4.414e-02;4.210e-02;1.000e+00;9.939e-01,0.3662;0.6155;0.0009;0.0165,0.2361;0.7483;0.0011;0.0153,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2,4,5,0;0;0;0,chr1,-,53889463-53889713;53888986-53889713;53886721-53889713;53883276-53889713,53883113-53883276;53886667-53886721;53888907-53888986;53889244-53889463;53889713-53889798,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53889798-53883113
YIPF1,ENSG00000058799.15,ENSG00000058799.15:t:53851719-53852270,0.1350;-0.1401;0.0017,6.886e-01;7.141e-01;1.597e-04,2.996e-02;2.559e-02;8.747e-01,0.2057;0.7724;0.0256,0.3576;0.6120;0.0296,t|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr1,-,53852270-53860056;53852270-53855001;53852271-53855000,53851719-53852270;53855001-53855051;53860056-53860153,53852271-53855000,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53860153-53851719
TBXAS1,ENSG00000059377.18,ENSG00000059377.18:t:139780740-139780824,-0.0000;-0.1103;0.0692;0.0268,2.114e-06;5.051e-01;3.303e-01;7.254e-02,9.985e-01;5.372e-02;1.095e-01;4.129e-01,0.0031;0.7242;0.2373;0.0298,0.0030;0.5748;0.3508;0.0808,t|1e1.1o1|1e2.1o2|1e2.2o2|i,4,3,0;0;1;1,chr7,+,139778150-139780740;139778471-139780740;139778530-139780740;139778531-139780739,139778136-139778150;139778248-139778530;139780740-139780824,139778531-139780739,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A139780824-139778136
TBXAS1,ENSG00000059377.18,ENSG00000059377.18:t:139782666-139782729,-0.0001;-0.0084;0.1951;-0.1760,9.180e-05;2.385e-02;7.769e-01;7.652e-01,9.892e-01;6.228e-01;1.187e-02;1.461e-02,0.0054;0.0441;0.6716;0.2832,0.0041;0.0227;0.9154;0.0588,t|1e1.1o1|1e2.1o2|1e3.1o1|1e4.1o1,4,5,0;0;0;0,chr7,+,139777241-139782666;139778471-139782666;139780824-139782666;139782564-139782666,139777051-139777241;139778248-139778530;139780740-139780824;139782488-139782564;139782666-139782729,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A139782729-139777051
TARBP1,ENSG00000059588.10,ENSG00000059588.10:s:234401181-234401262,0.1240;0.0130;-0.1511,6.347e-01;9.638e-02;7.658e-01,3.941e-02;3.719e-01;1.855e-02,0.0916;0.6273;0.2833,0.2332;0.6533;0.1111,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr1,-,234400948-234401181;234398553-234401181;234393837-234401181,234393646-234393837;234398178-234398553;234400853-234400948;234401181-234401262,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A234401262-234393646
DNAJC25,ENSG00000059769.20,ENSG00000059769.20:t:111642839-111643094,0.0465;0.1004;-0.1917,2.190e-01;4.457e-01;7.905e-01,2.059e-01;5.903e-02;1.147e-02,0.0366;0.6662;0.2862,0.1333;0.8142;0.0486,t|1e1.1o1|2e1.1o1|2e2.1o1,3,3,0;0;1,chr9,+,111631743-111642839;111631743-111642857;111640788-111642857,na-111640788;111631334-111631743;111642839-111643094,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A111643094-111631334
DNAJC25,ENSG00000059769.20,ENSG00000059769.20:t:111647045-111647259,0.0000;0.1379;-0.1384,7.500e-07;6.150e-01;6.168e-01,9.991e-01;3.362e-02;3.329e-02,0.0030;0.3391;0.6580,0.0034;0.5322;0.4645,t|1e2.1o1|2e1.1o1|2e2.1o1,3,3,0;0;0,chr9,+,111643094-111647045;111631743-111647107;111643094-111647107,111631334-111631743;111642839-111643094;111647045-111647259,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr9%3A111647259-111631334
ELMO2,ENSG00000062598.18,ENSG00000062598.18:s:46406548-46406632,0.0163;0.0150;0.0441;-0.1310,1.627e-02;1.846e-01;2.345e-01;6.328e-01,6.060e-01;2.368e-01;1.915e-01;3.664e-02,0.0024;0.4637;0.2764;0.2385,0.0548;0.5050;0.3597;0.0844,s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2,4,4,1;0;0;0,chr20,-,46399971-46406548;46398771-46406548;46394532-46406548;46394503-46406548,46394308-46394532;46398697-46398771;46399903-46399971;46406548-46406632,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A46406632-46394308
HAGH,ENSG00000063854.13,ENSG00000063854.13:s:1826712-1826841,0.1099;-0.1099,5.822e-01;5.822e-01,5.108e-02;5.108e-02,0.1152;0.8848,0.2437;0.7563,s|1e1.1o1|1e2.1o1,2,3,0;0,chr16,-,1826602-1826712;1823037-1826712,1822865-1823037;1826507-1826602;1826712-1826841,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A1826841-1822865
HAGH,ENSG00000063854.13,ENSG00000063854.13:t:1822865-1823037,0.0000;-0.1004;0.0980,6.898e-21;5.283e-01;5.144e-01,1.000e+00;6.555e-02;6.931e-02,0.0010;0.7657;0.2332,0.0035;0.6492;0.3478,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr16,-,1823037-1826941;1823037-1826712;1823037-1826507,1822865-1823037;1826507-1826602;1826712-1826841;1826941-1827157,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A1827157-1822865
LIMCH1,ENSG00000064042.18,ENSG00000064042.18:s:41619188-41620294,0.0000;0.0000;0.1018;-0.1092,6.898e-21;6.898e-21;5.365e-01;5.892e-01,1.000e+00;1.000e+00;6.256e-02;5.029e-02,0.0003;0.0003;0.3762;0.6232,0.0027;0.0052;0.4981;0.4957,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;1;0;0,chr4,+,41619440-41620424;41619440-41626708;41619440-41638932;41619440-41644500,41619188-41620294;41620424-41620690;41626708-41627010;41638932-41638967;41644500-41644626,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A41644626-41619188
TAF2,ENSG00000064313.12,ENSG00000064313.12:s:119803878-119804019,-0.1296;0.1296,6.876e-01;6.876e-01,2.857e-02;2.857e-02,0.1785;0.8215,0.0318;0.9682,s|1e1.1o1|2e1.1o1,2,2,1;0,chr8,-,119802025-119803900;119802025-119803878,119801794-119802025;119803878-119804019,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A119804019-119801794
LPAR2,ENSG00000064547.14,ENSG00000064547.14:t:19626543-19627396,0.0011;0.0000;0.0144;-0.1861;0.1276,5.020e-04;1.922e-06;2.370e-02;8.002e-01;6.030e-01,9.543e-01;9.991e-01;5.886e-01;1.184e-02;3.907e-02,0.0015;0.0015;0.0234;0.4502;0.5271,0.0147;0.0026;0.0585;0.2372;0.6902,t|1e2.1o1|2e2.1o1|3e1.1o2|3e2.1o1|3e3.1o1,5,4,1;0;0;0;0,chr19,-,19627396-19628092;19627346-19628092;19627284-19628428;19627284-19628092;19627284-19627397,19626543-19627396;19627397-19627504;19628092-19628221;19628420-19628930,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A19628930-19626543
SUGP2,ENSG00000064607.17,ENSG00000064607.17:s:18994366-18994486,-0.0000;0.1144;0.0000;-0.1334;0.0126,6.539e-21;6.080e-01;6.536e-21;7.385e-01;2.181e-02,9.996e-01;4.700e-02;1.000e+00;1.992e-02;5.814e-01,0.0155;0.4409;0.0003;0.3483;0.1965,0.0071;0.5608;0.0004;0.2082;0.2143,s|1e1.1o2|1e1.2o2|1e2.2o3|1e3.1o1|i,5,4,1;0;0;0;0,chr19,-,18993799-18994366;18993740-18994366;18991553-18994366;18991149-18994366;18993800-18994365,18990888-18991149;18991268-18991742;18993462-18993799;18994366-18994486,18993800-18994365,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A18994486-18990888
