#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000371761.4	169	0.46897	6.04852294922	1	0.992141	coding
ENST00000680483.1	578	0.48332	6.56219482422	1	1	coding
ENST00000439482.6	613	0.46921	7.00103759766	1	1	coding
ENST00000680290.1	615	0.4969	7.53326416016	1	1	coding
ENST00000262675.11	551	0.43523	7.17193603516	1	1	coding
ENST00000534098.1	155	0.46227	5.52874755859	1	0.984406	coding
ENST00000525906.1	112	0.47601	5.51788330078	-1	0.0731382	noncoding
ENST00000371747.7	427	0.45924	6.62554931641	1	1	coding
ENST00000262676.9	421	0.29376	6.64508056641	1	0.999996	coding
ENST00000411642.6	279	0.43625	6.39581298828	-1	0.478863	noncoding
ENST00000532836.5	124	0.47035	6.04913330078	-1	0.0810799	noncoding
ENST00000481208.5	473	0.44625	6.71514892578	1	1	coding
ENST00000498228.1	222	0.37834	6.31817626953	1	0.998377	coding
ENST00000343744.7	595	0.46232	7.57025146484	1	1	coding
ENST00000371316.3	608	0.36894	8.66448974609	1	1	coding
ENST00000479837.1	85	0.43743	10.012512207	1	0.295098	noncoding
ENST00000493821.6	576	0.34699	5.36614990234	1	1	coding
ENST00000472487.6	829	0.36749	5.39678955078	1	1	coding
ENST00000622766.1	235	0.27517	5.04412841797	1	0.996549	coding
ENST00000665648.1	574	0.32213	5.57086181641	1	1	coding
ENST00000659108.1	321	0.32547	5.63250732422	1	0.999979	coding
ENST00000481973.1	14	0.40909	5.06060791016	1	0.00477783	noncoding
ENST00000483003.5	119	0.42883	4.63702392578	-1	0.0760804	noncoding
ENST00000489282.1	87	0.43757	4.16778564453	1	0.604335	coding
ENST00000413489.5	184	0.44275	5.76239013672	-1	0.186622	noncoding
ENST00000474476.5	250	0.42911	6.04705810547	1	0.999942	coding
ENST00000371218.8	576	0.46212	6.01605224609	1	1	coding
ENST00000583635.1	33	0.34976	4.74920654297	1	0.0119734	noncoding
ENST00000303721.12	552	0.45537	5.90338134766	1	1	coding
ENST00000475949.5	141	0.43956	5.30023193359	-1	0.103743	noncoding
ENST00000371210.1	253	0.44515	6.22821044922	1	0.999959	coding
ENST00000493891.5	86	0.44565	4.58941650391	1	0.513784	coding
ENST00000466791.5	141	0.48306	5.69317626953	1	0.952171	coding
ENST00000472783.5	65	0.4397	9.16741943359	-1	0.0695476	noncoding
ENST00000251157.10	2132	0.46624	6.34173583984	1	1	coding
ENST00000635253.2	2141	0.46876	6.34173583984	1	1	coding
ENST00000454575.6	2130	0.49491	6.36932373047	1	1	coding
ENST00000637255.1	1188	0.48146	6.34661865234	1	1	coding
ENST00000634264.1	2101	0.4975	6.34124755859	1	1	coding
ENST00000635123.1	2099	0.48315	6.36883544922	1	1	coding
ENST00000635286.1	183	0.45105	8.43707275391	-1	0.202431	noncoding
ENST00000634652.1	217	0.4666	7.97259521484	-1	0.292741	noncoding
ENST00000636635.1	23	0.40182	9.30023193359	1	0.00857986	noncoding
ENST00000494710.6	516	0.42909	8.98675537109	-1	0.904359	coding
ENST00000263441.11	901	0.36616	6.95709228516	1	1	coding
ENST00000395325.7	914	0.36616	6.82098388672	1	1	coding
ENST00000371069.5	971	0.37021	7.12774658203	1	1	coding
ENST00000370985.4	132	0.37188	4.18426513672	1	0.920051	coding
ENST00000370986.9	166	0.39712	4.35614013672	1	0.993611	coding
ENST00000650283.1	61	0.34964	5.55450439453	1	0.0421905	noncoding
ENST00000648742.1	27	0.29774	5.99945068359	1	0.00661813	noncoding
ENST00000460575.1	145	0.37955	4.46820068359	-1	0.0834419	noncoding
ENST00000617962.2	148	0.44623	4.64617919922	1	0.986007	coding
ENST00000361764.9	77	0.28619	6.71197509766	1	0.0547836	noncoding
ENST00000689607.1	130	0.40328	8.51544189453	1	0.698272	coding
ENST00000370940.7	122	0.35206	9.53875732422	1	0.338818	noncoding
ENST00000486110.2	176	0.34938	8.99530029297	1	0.849434	coding
ENST00000463058.6	77	0.38671	6.71197509766	1	0.101983	noncoding
ENST00000359875.9	115	0.35049	9.14312744141	1	0.275042	noncoding
ENST00000525653.1	111	0.41625	9.00225830078	1	0.509205	coding
ENST00000370728.5	1460	0.4574	6.01959228516	1	1	coding
ENST00000492666.1	57	0.34872	6.00128173828	1	0.0287165	noncoding
ENST00000469377.6	384	0.39808	4.77886962891	1	1	coding
ENST00000359929.7	1404	0.47107	5.82562255859	1	1	coding
ENST00000674442.1	1164	0.41282	6.64837646484	1	1	coding
ENST00000674209.1	1447	0.47126	5.85064697266	1	1	coding
ENST00000370717.6	1460	0.47126	6.01959228516	1	1	coding
ENST00000674373.1	1337	0.44578	6.25384521484	1	1	coding
ENST00000686636.1	1470	0.43855	6.06646728516	1	1	coding
ENST00000674333.1	139	0.43749	4.62225341797	1	0.973275	coding
ENST00000674393.1	1404	0.47126	5.82562255859	1	1	coding
ENST00000674208.1	1187	0.42336	7.20001220703	1	1	coding
ENST00000449420.5	1312	0.45905	6.19854736328	1	1	coding
ENST00000652648.1	391	0.39485	9.89923095703	1	0.999998	coding
ENST00000321792.5	391	0.39257	9.89923095703	1	0.999997	coding
ENST00000399794.6	391	0.37002	9.89923095703	1	0.999988	coding
ENST00000443562.2	132	0.31793	6.64251708984	1	0.471053	noncoding
ENST00000655657.2	132	0.28648	6.64251708984	1	0.391199	noncoding
ENST00000666079.1	60	0.30828	9.22235107422	1	0.0264944	noncoding
ENST00000660266.1	30	0.35829	9.60174560547	1	0.0105882	noncoding
ENST00000415584.7	67	0.33277	9.22186279297	1	0.0386668	noncoding
ENST00000655898.2	35	0.30132	9.03497314453	-1	0.154677	noncoding
ENST00000526694.3	34	0.31	9.51544189453	-1	0.161798	noncoding
ENST00000666432.2	91	0.28683	5.98553466797	1	0.130002	noncoding
ENST00000528692.1	41	0.32091	9.86029052734	1	0.0162637	noncoding
ENST00000435649.3	75	0.35793	4.80072021484	1	0.139589	noncoding
ENST00000668679.1	61	0.32351	7.64630126953	1	0.0244409	noncoding
ENST00000634619.2	75	0.34477	4.80072021484	1	0.124218	noncoding
ENST00000635581.3	75	0.32799	4.80072021484	1	0.112542	noncoding
ENST00000653770.2	62	0.37536	8.48101806641	1	0.0397503	noncoding
ENST00000606660.1	95	0.3644	9.13275146484	1	0.160813	noncoding
ENST00000655784.1	95	0.36597	9.13275146484	1	0.163957	noncoding
ENST00000687288.1	95	0.34547	9.13275146484	1	0.128006	noncoding
ENST00000664774.1	95	0.34103	9.13275146484	1	0.121581	noncoding
ENST00000635959.1	28	0.39762	8.84320068359	-1	0.0515428	noncoding
ENST00000636917.1	33	0.32954	11.5935668945	1	0.0172026	noncoding
ENST00000652632.1	43	0.39522	9.97650146484	1	0.0263749	noncoding
ENST00000670028.1	27	0.34023	8.34307861328	1	0.00600127	noncoding
ENST00000610020.2	613	0.27415	7.86395263672	1	1	coding
ENST00000484158.1	141	0.45972	9.21929931641	-1	0.162682	noncoding
ENST00000477322.1	56	0.32375	4.91778564453	1	0.0384993	noncoding
ENST00000413606.5	23	0.354	5.30267333984	1	0.00530837	noncoding
ENST00000602488.5	26	0.36284	9.77850341797	1	0.00958924	noncoding
ENST00000457025.5	96	0.4107	9.41644287109	1	0.30061	noncoding
ENST00000446528.6	43	0.43234	9.69964599609	1	0.0372644	noncoding
ENST00000668257.1	43	0.41117	9.69964599609	1	0.0288677	noncoding
ENST00000451302.6	77	0.35449	10.0896606445	1	0.0759469	noncoding
ENST00000415150.5	93	0.39463	11.6583862305	1	0.179525	noncoding
ENST00000429859.5	43	0.45024	9.69964599609	1	0.0481371	noncoding
ENST00000427669.5	80	0.41346	9.62506103516	1	0.167169	noncoding
ENST00000424517.3	45	0.46899	5.43304443359	1	0.0366351	noncoding
ENST00000661111.1	60	0.35231	9.82977294922	1	0.0375178	noncoding
ENST00000440778.5	49	0.40452	7.91912841797	1	0.0248567	noncoding
ENST00000657560.1	90	0.32044	7.80657958984	1	0.0831016	noncoding
ENST00000669506.1	90	0.30924	7.80657958984	1	0.0765629	noncoding
ENST00000421202.6	60	0.32642	9.82977294922	1	0.0319005	noncoding
ENST00000436200.2	34	0.39069	9.30169677734	1	0.0137386	noncoding
ENST00000411670.5	23	0.33038	5.30267333984	1	0.00523562	noncoding
ENST00000452347.6	60	0.37281	9.82977294922	1	0.0445048	noncoding
ENST00000653362.1	60	0.31437	9.82977294922	1	0.0303207	noncoding
ENST00000655606.1	60	0.32396	9.82977294922	1	0.0315257	noncoding
ENST00000445076.2	60	0.32396	9.82977294922	1	0.0315257	noncoding
ENST00000457387.2	60	0.32921	9.82977294922	1	0.0323578	noncoding
ENST00000438777.5	55	0.28948	9.91912841797	-1	0.179825	noncoding
ENST00000446120.6	618	0.46735	7.43707275391	1	1	coding
ENST00000271227.11	654	0.45959	7.92462158203	1	1	coding
ENST00000529450.5	621	0.46804	8.44329833984	1	1	coding
ENST00000467909.5	606	0.47052	7.73516845703	1	1	coding
ENST00000422520.6	163	0.38853	6.26324462891	-1	0.110045	noncoding
ENST00000532427.5	574	0.4714	8.39642333984	1	1	coding
ENST00000370205.6	217	0.28683	9.12774658203	1	0.801831	coding
ENST00000507727.2	30	0.45821	10.666809082	1	0.0380648	noncoding
ENST00000495856.1	85	0.44327	5.50738525391	1	0.354661	noncoding
ENST00000638968.1	469	0.46487	6.29742431641	1	1	coding
ENST00000638792.1	690	0.48507	8.22418212891	1	1	coding
ENST00000639037.1	714	0.48693	8.22076416016	1	1	coding
ENST00000639040.1	419	0.38068	6.29693603516	1	1	coding
ENST00000639171.1	395	0.36366	8.25201416016	1	0.999998	coding
ENST00000640238.1	419	0.4153	6.29693603516	1	1	coding
ENST00000640357.1	419	0.39299	6.29693603516	1	1	coding
ENST00000498617.5	107	0.39285	5.59149169922	-1	0.0496931	noncoding
ENST00000370128.9	367	0.38388	8.01409912109	1	0.999998	coding
ENST00000260563.4	380	0.46845	8.62860107422	1	1	coding
ENST00000271308.9	242	0.37308	4.73724365234	1	0.999871	coding
ENST00000490870.5	184	0.42776	4.65020751953	1	0.998569	coding
ENST00000538610.5	184	0.44901	4.65020751953	1	0.998822	coding
ENST00000477897.1	48	0.44518	3.94866943359	1	0.111703	noncoding
ENST00000484563.1	110	0.34595	4.93341064453	1	0.514704	coding
ENST00000496961.5	192	0.26913	9.76275634766	1	0.475438	noncoding
ENST00000533024.5	172	0.3475	9.67364501953	1	0.782604	coding
ENST00000420578.7	230	0.26913	10.0192260742	1	0.66383	coding
ENST00000310611.8	172	0.28122	9.67364501953	1	0.411897	noncoding
ENST00000527072.5	164	0.37462	9.87872314453	1	0.832716	coding
ENST00000430195.2	192	0.26913	9.76275634766	1	0.475438	noncoding
ENST00000369827.7	182	0.48411	8.38385009766	1	0.995893	coding
ENST00000241337.9	219	0.47589	5.99310302734	1	0.999725	coding
ENST00000476040.6	152	0.39353	5.16680908203	1	0.965752	coding
ENST00000472225.6	86	0.41121	9.16619873047	1	0.200564	noncoding
ENST00000496578.3	134	0.40732	8.69158935547	1	0.754289	coding
ENST00000369784.9	978	0.39459	10.0888061523	1	1	coding
ENST00000652342.2	914	0.39459	9.92718505859	1	1	coding
ENST00000654015.1	926	0.39829	9.96209716797	1	1	coding
ENST00000617047.1	934	0.39521	9.94036865234	1	1	coding
ENST00000369489.10	251	0.47062	6.29693603516	1	0.999962	coding
ENST00000464088.5	238	0.40547	5.84967041016	1	0.999812	coding
ENST00000457047.6	249	0.38132	6.58135986328	1	0.999627	coding
ENST00000369487.3	241	0.41888	5.84967041016	1	0.999889	coding
ENST00000369483.5	1215	0.38567	5.75018310547	1	1	coding
ENST00000369486.8	1195	0.38567	5.75177001953	1	1	coding
ENST00000369390.7	150	0.35019	5.54364013672	1	0.886701	coding
ENST00000355228.8	110	0.34346	5.18560791016	1	0.464729	noncoding
ENST00000452190.2	121	0.38446	4.71063232422	1	0.825062	coding
ENST00000616749.1	40	0.33531	6.68975830078	1	0.00956176	noncoding
ENST00000692403.1	54	0.3801	11.8291625977	1	0.037247	noncoding
ENST00000686318.1	74	0.40084	6.47845458984	-1	0.034592	noncoding
ENST00000692166.1	54	0.40576	11.8291625977	1	0.04806	noncoding
ENST00000690033.1	73	0.37919	6.37371826172	-1	0.037151	noncoding
ENST00000604273.1	71	0.33042	10.2461547852	1	0.0505641	noncoding
ENST00000312753.9	162	0.45306	9.63201904297	1	0.974352	coding
ENST00000619161.5	92	0.35501	10.8430786133	1	0.127052	noncoding
ENST00000581100.6	162	0.44512	9.63201904297	1	0.968377	coding
ENST00000361928.2	162	0.4075	9.63201904297	1	0.920532	coding
ENST00000614999.4	2820	0.46118	4.61236572266	1	1	coding
ENST00000619423.4	2989	0.43589	4.61883544922	1	1	coding
ENST00000621066.4	922	0.44659	4.48602294922	1	1	coding
ENST00000616120.4	494	0.36561	8.82977294922	1	1	coding
ENST00000621070.4	868	0.46051	4.75445556641	1	1	coding
ENST00000606877.2	244	0.38933	5.43475341797	1	0.999861	coding
ENST00000651566.2	3844	0.43808	4.52667236328	1	1	coding
ENST00000612881.4	813	0.34499	5.18646240234	1	1	coding
ENST00000369227.7	922	0.44659	4.45684814453	1	1	coding
ENST00000426482.3	640	0.449	4.37628173828	-1	0.999545	coding
ENST00000689069.1	40	0.35773	10.7739868164	1	0.0211019	noncoding
ENST00000610297.2	40	0.30608	10.7739868164	1	0.0200868	noncoding
ENST00000686595.1	42	0.32894	6.06939697266	1	0.0117127	noncoding
ENST00000691376.1	40	0.35553	10.7739868164	1	0.0209216	noncoding
ENST00000692120.1	45	0.3713	10.2470092773	1	0.0252653	noncoding
ENST00000429388.5	37	0.362	4.65887451172	1	0.0171813	noncoding
ENST00000622695.1	37	0.34939	4.65887451172	1	0.0158757	noncoding
ENST00000620190.1	42	0.26594	6.06939697266	1	0.0213151	noncoding
ENST00000621156.1	46	0.33358	10.2470092773	1	0.021858	noncoding
ENST00000439719.5	84	0.30608	4.48004150391	1	0.202835	noncoding
ENST00000435115.5	49	0.42245	9.54827880859	1	0.0427469	noncoding
ENST00000622079.1	43	0.34704	9.77911376953	1	0.0183146	noncoding
ENST00000608318.2	165	0.35996	10.5975952148	1	0.730233	coding
ENST00000369385.5	106	0.40668	10.7748413086	1	0.381839	noncoding
ENST00000368715.5	102	0.42234	5.85076904297	1	0.540857	coding
ENST00000481009.1	102	0.41109	5.85076904297	1	0.5	coding
ENST00000354332.8	102	0.45063	5.85076904297	1	0.601	coding
ENST00000468373.1	57	0.45314	7.86822509766	1	0.0636456	noncoding
ENST00000368716.9	102	0.44859	5.85076904297	1	0.598551	coding
ENST00000440685.7	99	0.46157	5.90240478516	1	0.555514	coding
ENST00000476133.6	99	0.44039	5.90240478516	1	0.53129	coding
ENST00000491177.1	113	0.3829	6.56927490234	1	0.485297	noncoding
ENST00000368521.10	254	0.35602	9.61138916016	1	0.993469	coding
ENST00000362076.8	202	0.35602	9.00054931641	1	0.955096	coding
ENST00000350592.7	220	0.35602	8.83636474609	1	0.981692	coding
ENST00000640799.1	171	0.38733	9.63531494141	1	0.912632	coding
ENST00000368519.5	236	0.40056	9.74322509766	1	0.997175	coding
ENST00000483282.1	68	0.34606	10.0877075195	1	0.0503845	noncoding
ENST00000368518.5	190	0.35675	9.32196044922	1	0.920032	coding
ENST00000368516.1	156	0.40533	5.70745849609	1	0.968855	coding
ENST00000681901.1	932	0.35697	8.88677978516	1	1	coding
ENST00000368474.9	1227	0.38007	8.85809326172	1	1	coding
ENST00000648231.2	932	0.37759	8.88677978516	1	1	coding
ENST00000368471.8	932	0.38007	8.88677978516	1	1	coding
ENST00000681429.1	546	0.33323	8.74139404297	1	1	coding
ENST00000649042.1	932	0.35697	8.88677978516	1	1	coding
ENST00000649724.1	1237	0.38007	8.80743408203	1	1	coding
ENST00000529168.2	1201	0.38007	8.75140380859	1	1	coding
ENST00000494866.1	29	0.43893	11.0051879883	-1	0.117734	noncoding
ENST00000484157.5	157	0.33039	7.67999267578	1	0.701594	coding
ENST00000475824.6	190	0.35477	9.23077392578	1	0.918276	coding
ENST00000368401.6	167	0.30594	9.38519287109	1	0.530601	coding
ENST00000490276.5	137	0.33133	9.29913330078	1	0.395135	noncoding
ENST00000303343.12	168	0.38223	8.92828369141	1	0.905508	coding
ENST00000368404.9	222	0.39729	8.80194091797	1	0.996005	coding
ENST00000650403.1	167	0.30594	9.38519287109	1	0.530601	coding
ENST00000368405.7	113	0.27327	9.65911865234	1	0.111806	noncoding
ENST00000488609.5	215	0.35107	9.80145263672	1	0.955093	coding
ENST00000506037.1	74	0.39421	6.68792724609	1	0.0947924	noncoding
ENST00000484027.1	100	0.34836	7.73675537109	1	0.168287	noncoding
ENST00000479579.1	100	0.39187	7.73675537109	1	0.279904	noncoding
ENST00000392403.8	2965	0.42267	9.45697021484	1	1	coding
ENST00000678699.1	1742	0.37008	9.74615478516	1	1	coding
ENST00000677825.1	2964	0.41245	9.45245361328	1	1	coding
ENST00000679333.1	2905	0.41245	9.45965576172	1	1	coding
ENST00000679097.1	2965	0.42015	9.45697021484	1	1	coding
ENST00000678117.1	2965	0.42015	9.45697021484	1	1	coding
ENST00000677213.1	2965	0.41245	9.45697021484	1	1	coding
ENST00000677992.1	336	0.30595	8.89398193359	1	0.998498	coding
ENST00000679133.1	2970	0.41245	9.46136474609	1	1	coding
ENST00000548566.1	85	0.38318	9.18084716797	-1	0.102528	noncoding
ENST00000492987.2	79	0.35547	12.2067260742	1	0.0575534	noncoding
ENST00000335852.6	352	0.40771	6.37188720703	1	1	coding
ENST00000540423.5	212	0.35374	6.29620361328	1	0.99403	coding
ENST00000613336.4	212	0.35658	6.29620361328	1	0.994515	coding
ENST00000492619.5	239	0.41017	8.10321044922	1	0.999269	coding
ENST00000649372.1	352	0.40771	6.37188720703	1	1	coding
ENST00000340183.10	212	0.38372	6.29620361328	1	0.997527	coding
ENST00000491107.6	212	0.40746	6.29620361328	1	0.99869	coding
ENST00000368270.2	321	0.40438	8.22662353516	1	0.99999	coding
ENST00000468632.5	239	0.40061	8.10321044922	1	0.999003	coding
ENST00000652405.1	308	0.3682	8.59820556641	1	0.999858	coding
ENST00000356983.7	342	0.33426	7.96832275391	1	0.999916	coding
ENST00000480773.5	133	0.37097	8.69256591797	1	0.576068	coding
ENST00000470198.5	212	0.36305	8.13055419922	-1	0.199934	noncoding
ENST00000348159.9	522	0.31461	7.73333740234	1	1	coding
ENST00000360595.7	515	0.39989	8.75665283203	1	1	coding
ENST00000489057.1	10	0.39027	12.0165405273	-1	0.168308	noncoding
ENST00000329117.10	912	0.44359	4.57293701172	1	1	coding
ENST00000361588.5	672	0.45734	4.40289306641	1	1	coding
ENST00000496038.1	152	0.40537	9.72674560547	1	0.866739	coding
ENST00000368222.8	139	0.43562	5.41986083984	1	0.951011	coding
ENST00000621784.4	139	0.46476	5.41986083984	1	0.956855	coding
ENST00000368221.1	139	0.48772	5.41986083984	1	0.947182	coding
ENST00000368220.1	82	0.45826	5.43634033203	-1	0.0416207	noncoding
ENST00000318289.14	110	0.4349	5.80584716797	1	0.700208	coding
ENST00000368023.7	123	0.42696	6.58917236328	1	0.777885	coding
ENST00000423014.3	138	0.45295	9.78961181641	1	0.910892	coding
ENST00000368024.5	97	0.41979	9.57269287109	1	0.350361	noncoding
ENST00000466967.1	63	0.42093	6.55316162109	1	0.0688531	noncoding
ENST00000486084.1	96	0.3347	5.70526123047	-1	0.0613139	noncoding
ENST00000492950.5	253	0.38566	11.7439575195	-1	0.226181	noncoding
ENST00000289865.12	566	0.41067	9.90655517578	1	1	coding
ENST00000368002.8	566	0.38769	9.90655517578	1	1	coding
ENST00000479344.1	123	0.43574	5.03778076172	1	0.899846	coding
ENST00000487163.5	150	0.31941	9.32232666016	1	0.457399	noncoding
ENST00000482385.5	78	0.39933	8.76629638672	1	0.116106	noncoding
ENST00000485277.1	139	0.33976	7.66156005859	1	0.548544	coding
ENST00000533357.5	259	0.43484	9.63873291016	1	0.999771	coding
ENST00000491222.5	53	0.44024	10.3389282227	1	0.0802644	noncoding
ENST00000476410.1	43	0.39462	9.39605712891	1	0.0226361	noncoding
ENST00000488271.1	53	0.47336	10.3389282227	1	0.145087	noncoding
ENST00000680688.1	690	0.47204	8.74298095703	1	1	coding
ENST00000679853.1	670	0.40081	8.35845947266	1	1	coding
ENST00000681779.1	611	0.45	8.86163330078	1	1	coding
ENST00000681801.1	671	0.48511	8.35845947266	1	1	coding
ENST00000681492.1	701	0.49407	8.77972412109	1	1	coding
ENST00000681001.1	605	0.44491	9.58538818359	1	1	coding
ENST00000367942.4	671	0.38271	8.35845947266	1	1	coding
ENST00000681187.1	574	0.49712	8.75933837891	1	1	coding
ENST00000680180.1	604	0.45457	9.00909423828	1	1	coding
ENST00000680633.1	167	0.44897	5.17425537109	-1	0.171066	noncoding
ENST00000361897.10	507	0.3702	5.88897705078	1	1	coding
ENST00000530878.5	502	0.44796	5.88897705078	1	1	coding
ENST00000430120.3	350	0.42165	8.60577392578	1	0.999999	coding
ENST00000464284.1	81	0.4638	5.39263916016	-1	0.0421158	noncoding
ENST00000493151.1	212	0.31065	4.60150146484	1	0.996234	coding
ENST00000426197.2	316	0.4599	5.47784423828	1	1	coding
ENST00000458626.4	273	0.36022	5.19244384766	1	0.999952	coding
ENST00000686870.1	187	0.45613	9.80108642578	1	0.993965	coding
ENST00000685515.1	215	0.44656	5.30035400391	1	0.99975	coding
ENST00000686135.1	128	0.30813	8.92913818359	1	0.245195	noncoding
ENST00000367762.2	247	0.38271	9.66900634766	1	0.996851	coding
ENST00000688688.1	378	0.47327	6.39605712891	1	1	coding
ENST00000690898.1	215	0.46949	5.30035400391	1	0.999763	coding
ENST00000498166.6	215	0.43511	5.30035400391	1	0.999716	coding
ENST00000687370.1	215	0.37056	5.30035400391	1	0.998699	coding
ENST00000367763.8	370	0.41365	6.13470458984	1	1	coding
ENST00000693373.1	215	0.44964	5.30035400391	1	0.999756	coding
ENST00000691199.1	215	0.41886	5.30035400391	1	0.999624	coding
ENST00000498600.2	215	0.43124	5.30035400391	1	0.999699	coding
ENST00000691051.1	237	0.40237	5.44842529297	1	0.999848	coding
ENST00000686021.1	188	0.35029	4.84674072266	1	0.992327	coding
ENST00000475113.1	126	0.45978	5.04461669922	-1	0.0980823	noncoding
ENST00000417354.3	47	0.31953	6.68646240234	1	0.0134173	noncoding
ENST00000648228.1	18	0.32025	9.98431396484	-1	0.167897	noncoding
ENST00000650013.1	55	0.32472	10.1709594727	1	0.0284358	noncoding
ENST00000648909.1	93	0.36922	10.4956665039	1	0.16027	noncoding
ENST00000650189.1	19	0.39735	11.6990356445	1	0.0116137	noncoding
ENST00000650416.1	15	0.3645	9.69708251953	1	0.00580427	noncoding
