# {
#     "changing_threshold": 0.1,
#     "command": "/SAN/vyplab/alb_projects/pipelines/splicing/env/bin/voila tsv /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/builder/splicegraph.sql /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi/noDox-dox0075.deltapsi.voila -f /SAN/vyplab/first_weeks/TDP_CHX_CLONES_GLIA/majiq/delta_psi_voila_tsv/noDox-dox0075.psi.tsv --threshold 0.1",
#     "group_sizes": {
#         "dox0075": 3,
#         "noDox": 3
#     },
#     "non_changing_threshold": 0.05,
#     "voila_version": "2.3"
# }
gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	noDox_mean_psi	dox0075_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
ATP2C1	ENSG00000017260.20	ENSG00000017260.20:s:130893991-130894337	0.1515;-0.0003;0.0000;-0.1586	7.613e-01;3.081e-02;1.220e-08;7.867e-01	2.008e-02;5.499e-01;9.992e-01;1.711e-02	0.2607;0.2596;0.0012;0.4775	0.4383;0.2542;0.0110;0.2948	s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1	4	3	0;0;0;0	chr3	+	130894337-130894590;130894337-130894708;130894337-130894731;130894337-130930416	130893991-130894337;130894535-130894775;130930416-130930526		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr3%3A130930526-130893991
ZFP64	ENSG00000020256.20	ENSG00000020256.20:s:52160123-52160374	0.2265;-0.2265	9.726e-01;9.726e-01	7.024e-04;7.024e-04	0.7052;0.2948	0.9442;0.0558	s|1e1.1o1|1e2.1o1	2	3	0;0	chr20	-	52153428-52160123;52098587-52160123	52098438-52098587;52151278-52153428;52160123-52160374		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A52160374-52098438
FHL1	ENSG00000022267.19	ENSG00000022267.19:s:136208455-136208641	0.0998;0.0000;-0.1264;0.0113	5.093e-01;7.109e-21;7.117e-01;4.150e-06	7.032e-02;1.000e+00;2.684e-02;6.979e-01	0.1383;0.0058;0.8162;0.0339	0.2461;0.0142;0.6906;0.0514	s|1e1.1o1|1e2.1o1|1e3.1o1|i	4	4	0;0;0;1	chrX	+	136208641-136209243;136208641-136209340;136208641-136209871;136208642-136209167	136208455-136208641;136209168-136209335;136209340-136209442;136209871-136211359	136208642-136209167	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A136211359-136208455
ZNF839	ENSG00000022976.16	ENSG00000022976.16:s:102334554-102334646	0.1748;-0.1748	8.804e-01;8.804e-01	6.393e-03;6.393e-03	0.7856;0.2144	0.9763;0.0237	s|1e1.1o1|1e2.1o1	2	3	0;0	chr14	+	102334646-102335689;102334646-102338816	102334554-102334646;102334933-102335838;102338816-102338953		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A102338953-102334554
ZNF839	ENSG00000022976.16	ENSG00000022976.16:t:102338816-102338953	-0.1075;0.1181;-0.0001;0.0000	5.529e-01;6.373e-01;2.644e-06;1.518e-09	5.459e-02;3.767e-02;9.879e-01;1.000e+00	0.1368;0.8477;0.0126;0.0013	0.0148;0.9736;0.0093;0.0018	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	chr14	+	102334646-102338816;102335838-102338816;102336719-102338816;102337726-102338816	102334554-102334646;102334933-102335838;102336635-102336719;102336917-102337726;102338816-102338953		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A102338953-102334554
RNH1	ENSG00000023191.17	ENSG00000023191.17:t:500840-502181	-0.0222;0.0868;0.0494;0.0000;-0.1169	4.932e-02;3.714e-01;1.529e-01;7.109e-21;6.441e-01	4.741e-01;1.241e-01;2.670e-01;1.000e+00;3.900e-02	0.2995;0.0588;0.1366;0.0002;0.5061	0.2667;0.1546;0.2004;0.0003;0.3824	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i	5	5	0;0;0;0;0	chr11	-	502181-507113;502181-506609;502181-504824;502181-504427;502182-502213	500840-502181;504427-504552;504824-505050;506609-506821;507113-507300	502182-502213	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A507300-500840
RNH1	ENSG00000023191.17	ENSG00000023191.17:t:502214-503570	-0.1544;0.0636;0.1025;0.0000;-0.0154	7.918e-01;2.065e-01;5.147e-01;7.109e-21;1.880e-02	1.698e-02;2.322e-01;7.280e-02;1.000e+00;5.861e-01	0.6315;0.0550;0.2201;0.0005;0.0907	0.4611;0.1349;0.3348;0.0006;0.0620	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|i	5	5	0;0;0;1;1	chr11	-	502249-507113;502249-506609;502249-504824;502249-504427;503571-504426	502214-503570;504427-504552;504824-505050;506609-506821;507113-507300	503571-504426	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A507300-502214
RNH1	ENSG00000023191.17	ENSG00000023191.17:t:504824-505050	0.0000;-0.0001;0.0324;-0.0944;0.1427;-0.0000;-0.0000;-0.0001;-0.0077;-0.0422	7.111e-21;1.115e-07;4.754e-02;4.675e-01;7.260e-01;7.109e-21;7.109e-21;1.632e-07;2.780e-03;1.460e-01	9.998e-01;9.917e-01;4.432e-01;8.296e-02;2.676e-02;1.000e+00;1.000e+00;9.938e-01;7.465e-01;2.898e-01	0.0004;0.0199;0.0303;0.1807;0.5181;0.0004;0.0004;0.0175;0.0372;0.1854	0.0082;0.0086;0.0721;0.0746;0.6792;0.0004;0.0004;0.0004;0.0237;0.1232	t|1e2.1o1|2e1.1o1|2e2.1o1|3e1.1o1|3e2.1o1|3e3.1o1|3e4.1o1|4e2.1o1|5e2.1o1|i	10	5	1;1;1;0;0;0;0;1;0;0	chr11	-	505050-506609;505001-507113;505001-506609;504996-507113;504996-506609;504996-506078;504996-505378;504972-506609;504888-506609;505051-505377	504824-505050;505378-505881;506078-506356;506609-506821;507113-507300	505051-505377	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A507300-504824
AKAP11	ENSG00000023516.9	ENSG00000023516.9:s:42308454-42308609	0.1862;-0.1862	9.190e-01;9.190e-01	3.166e-03;3.166e-03	0.6706;0.3294	0.8616;0.1384	s|1e1.1o1|1e2.1o1	2	3	0;1	chr13	+	42308609-42313047;42308609-42313894	42308454-42308609;42313047-42313130;42313894-42313940		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A42313940-42308454
AKAP11	ENSG00000023516.9	ENSG00000023516.9:t:42313894-42313940	-0.1618;0.1618	8.661e-01;8.661e-01	6.450e-03;6.450e-03	0.2775;0.7225	0.1198;0.8802	t|1e1.1o1|1e2.1o1	2	3	1;0	chr13	+	42308609-42313894;42313130-42313894	42308454-42308609;42313047-42313130;42313894-42313940		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr13%3A42313940-42308454
RTEL1-TNFRSF6B	ENSG00000026036.22	ENSG00000026036.22:s:63695778-63695854	0.1939;-0.1939	7.898e-01;7.898e-01	1.258e-02;1.258e-02	0.0559;0.9441	0.2935;0.7065	s|1e1.1o1|i	2	2	0;0	chr20	+	63695854-63696760;63695855-63696759	63695778-63695854;63696760-63697191	63695855-63696759	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr20%3A63697191-63695778
AGPAT4	ENSG00000026652.15	ENSG00000026652.15:s:161165838-161166417	-0.0001;-0.6281;0.6275	2.492e-05;1.000e+00;1.000e+00	9.839e-01;2.874e-13;3.163e-13	0.0125;0.9581;0.0353	0.0089;0.3477;0.6477	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr6	-	161165713-161166248;161154310-161166248;161153499-161166248	161153346-161153499;161154145-161154310;161160105-161165713;161165838-161166417		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A161166417-161153346
AGPAT4	ENSG00000026652.15	ENSG00000026652.15:t:161153346-161153499	0.0011;0.7098;0.0012;-0.7457;-0.0000	1.615e-04;1.000e+00;1.431e-04;1.000e+00;1.524e-06	9.562e-01;6.390e-18;9.531e-01;0.000e+00;9.991e-01	0.0026;0.0386;0.0026;0.9537;0.0026	0.0183;0.7321;0.0204;0.2157;0.0017	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2	5	5	1;1;1;0;1	chr6	-	161153499-161232036;161153499-161166248;161153499-161165577;161153499-161154149;161153499-161154145	161153346-161153499;161154145-161154310;161160105-161165713;161165838-161166417;161232036-161232302		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A161232302-161153346
CENPQ	ENSG00000031691.7	ENSG00000031691.7:t:49470974-49471028	-0.1279;0.1279	5.979e-01;5.979e-01	4.316e-02;4.316e-02	0.2342;0.7658	0.0669;0.9331	t|1e1.1o1|1e2.1o1	2	3	1;0	chr6	+	49463453-49470974;49470278-49470974	49463370-49463453;49470140-49470278;49470974-49471028		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr6%3A49471028-49463370
ARID4A	ENSG00000032219.19	ENSG00000032219.19:s:58346411-58346505	0.1607;-0.1607	7.903e-01;7.903e-01	1.659e-02;1.659e-02	0.7094;0.2906	0.8785;0.1215	s|1e1.1o1|1e2.1o1	2	3	0;1	chr14	+	58346505-58347020;58346505-58347647	58346411-58346505;58347020-58347117;58347647-58347878		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A58347878-58346411
ARID4A	ENSG00000032219.19	ENSG00000032219.19:t:58299798-58299860	0.2526;-0.2526	8.787e-01;8.787e-01	4.691e-03;4.691e-03	0.6364;0.3636	0.9207;0.0793	t|1e1.1o1|1e2.1o1	2	3	0;0	chr14	+	58298700-58299798;58299691-58299798	58298504-58298700;58299331-58299691;58299798-58299860		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A58299860-58298504
ARID4A	ENSG00000032219.19	ENSG00000032219.19:t:58344695-58344767	0.1765;-0.1765	7.827e-01;7.827e-01	1.530e-02;1.530e-02	0.3665;0.6335	0.5734;0.4266	t|1e1.1o1|1e2.1o1	2	3	0;0	chr14	+	58330169-58344695;58331518-58344695	58330003-58330169;58331287-58331518;58344695-58344767		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A58344767-58330003
ARID4A	ENSG00000032219.19	ENSG00000032219.19:t:58347647-58347878	-0.2776;0.2776	9.347e-01;9.347e-01	2.165e-03;2.165e-03	0.5507;0.4493	0.2353;0.7647	t|1e1.1o1|1e2.1o1	2	3	1;0	chr14	+	58346505-58347647;58347117-58347647	58346411-58346505;58347020-58347117;58347647-58347878		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A58347878-58346411
RNF19A	ENSG00000034677.13	ENSG00000034677.13:t:100288131-100288267	0.0000;0.0000;0.1278;0.0000;-0.0944;-0.0021	7.205e-21;7.205e-21;7.000e-01;1.488e-06;4.450e-01;8.512e-05	1.000e+00;1.000e+00;2.827e-02;9.891e-01;8.993e-02;9.216e-01	0.0009;0.0009;0.8299;0.0116;0.1269;0.0283	0.0009;0.0009;0.9647;0.0123;0.0126;0.0060	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	6	7	0;0;0;0;0;0	chr8	-	100288267-100313291;100288267-100312344;100288267-100309867;100288267-100309298;100288267-100303160;100288267-100300528	100288131-100288267;100300528-100300651;100303160-100303401;100309298-100309526;100309867-100310148;100312344-100312410;100313291-100313372		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A100313372-100288131
CLEC16A	ENSG00000038532.16	ENSG00000038532.16:t:10972938-10973061	-0.1186;0.1186	6.129e-01;6.129e-01	4.547e-02;4.547e-02	0.9553;0.0447	0.8326;0.1674	t|1e1.1o1|1e2.1o1	2	3	0;0	chr16	+	10971230-10972938;10972559-10972938	10971125-10971230;10972481-10972559;10972938-10973061		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A10973061-10971125
CTNS	ENSG00000040531.16	ENSG00000040531.16:s:3647444-3647604	-0.0098;0.1215;-0.0721	2.588e-03;6.232e-01;3.380e-01	7.324e-01;4.434e-02;1.385e-01	0.0464;0.7413;0.2164	0.0017;0.8801;0.1180	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	chr17	+	3647522-3647738;3647522-3648847;3647522-3654998	3647444-3647604;3647738-na;3648847-3648931;3654998-3655101		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A3655101-3647444
INPP4A	ENSG00000040933.16	ENSG00000040933.16:s:98555553-98556122	0.1457;-0.0357;-0.0934;0.0000	7.572e-01;8.467e-02;4.718e-01;7.109e-21	2.141e-02;3.748e-01;8.608e-02;1.000e+00	0.6874;0.0797;0.2305;0.0009	0.8424;0.0337;0.1236;0.0014	s|1e1.1o1|1e2.1o1|2e1.1o1|i	4	3	0;1;0;1	chr2	+	98555691-98559463;98555691-98563465;98555808-98559463;98556123-98559462	98555553-98556122;98559463-98559495;98563465-98563637	98556123-98559462	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr2%3A98563637-98555553
GEMIN8	ENSG00000046647.14	ENSG00000046647.14:t:14021464-14021511	0.1707;-0.1335;-0.0055;-0.0000	9.020e-01;7.173e-01;1.070e-05;7.110e-21	3.444e-03;2.569e-02;8.185e-01;1.000e+00	0.4084;0.5397;0.0383;0.0148	0.5780;0.3994;0.0118;0.0077	t|1e1.1o1|1e2.1o2|1e2.2o2|i	4	3	0;0;0;1	chrX	-	14021511-14029777;14021511-14026140;14021511-14026052;14021512-14026051	14021464-14021511;14026052-14026221;14029777-14029893	14021512-14026051	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A14029893-14021464
WDR37	ENSG00000047056.16	ENSG00000047056.16:s:1093452-1093496	0.0021;-0.1135;0.0865	5.341e-04;5.817e-01;3.861e-01	9.143e-01;5.388e-02;1.215e-01	0.0042;0.9915;0.0042	0.0254;0.8560;0.1272	s|1e1.1o1|1e2.1o1|i	3	3	1;0;1	chr10	+	1093496-1095668;1093496-1096170;1093497-1095667	1093452-1093496;1095668-1095829;1096170-1096267	1093497-1095667	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A1096267-1093452
WDR37	ENSG00000047056.16	ENSG00000047056.16:t:1054168-1054245	-0.0984;0.1941;-0.0703	4.874e-01;8.080e-01;3.428e-01	8.268e-02;1.178e-02;1.233e-01	0.1631;0.3091;0.5495	0.0277;0.5316;0.4348	t|1e1.1o1|1e2.1o1|i	3	3	1;1;1	chr10	+	1051800-1054168;1053936-1054168;1049642-1054167	na-1051800;na-1053936;1054168-1054245	1049642-1054167	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A1054245-1051790
WDR37	ENSG00000047056.16	ENSG00000047056.16:t:1056309-1056377	0.2036;-0.0421;-0.1377	8.515e-01;1.332e-01;6.465e-01	8.230e-03;3.046e-01;3.507e-02	0.4678;0.0844;0.4586	0.6853;0.0247;0.2901	t|1e2.1o1|2e1.1o1|i	3	3	1;1;1	chr10	+	1054245-1056309;1049641-1056348;1054246-1056308	1049538-1049641;1054168-1054245;1056309-1056377	1054246-1056308	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A1056377-1049538
WDR37	ENSG00000047056.16	ENSG00000047056.16:t:1072116-1072293	-0.0087;0.0018;-0.1040;0.0010;0.1200	7.523e-03;1.166e-03;4.850e-01;2.499e-02;5.378e-01	7.309e-01;9.232e-01;6.545e-02;5.767e-01;4.898e-02	0.0445;0.0025;0.2638;0.0520;0.6414	0.0033;0.0175;0.1239;0.0504;0.7934	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2	5	5	0;1;0;1;0	chr10	+	1049641-1072116;1056377-1072116;1056564-1072116;1056879-1072116;1056968-1072116	1049538-1049641;1056309-1056377;1056385-1056564;1056847-1056968;1072116-1072293		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A1072293-1049538
WDR37	ENSG00000047056.16	ENSG00000047056.16:t:1096170-1096267	-0.1438;0.0172;0.0825	7.799e-01;2.233e-02;3.564e-01	1.520e-02;5.760e-01;1.356e-01	0.9915;0.0042;0.0042	0.8287;0.0570;0.1206	t|1e1.1o1|1e2.1o1|i	3	3	0;1;1	chr10	+	1093496-1096170;1095829-1096170;1095830-1096169	1093452-1093496;1095668-1095829;1096170-1096267	1095830-1096169	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A1096267-1093452
SCML1	ENSG00000047634.15	ENSG00000047634.15:s:17737449-17737680	0.0086;0.0000;0.0954;-0.1143	8.730e-03;2.017e-07;4.556e-01;5.427e-01	6.639e-01;9.997e-01;7.894e-02;5.486e-02	0.0326;0.0022;0.2690;0.7005	0.0512;0.0021;0.3992;0.5496	s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	0;0;0;0	chrX	+	17737680-17744071;17737680-17745456;17737680-17746015;17737680-17746018	17737449-17737680;17743869-17744219;17745456-17745539;17746015-17746098		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A17746098-17737449
SCML1	ENSG00000047634.15	ENSG00000047634.15:t:17746015-17746098	0.1351;0.0002;-0.0468;-0.0546;0.0000	6.255e-01;4.897e-05;2.396e-01;1.704e-01;1.449e-07	3.690e-02;9.814e-01;1.847e-01;2.598e-01;9.998e-01	0.2525;0.0090;0.6457;0.0951;0.0016	0.4121;0.0081;0.5749;0.0018;0.0018	t|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1|2e3.1o1	5	4	0;0;0;1;0	chrX	+	17737680-17746015;17744219-17746015;17737680-17746018;17744219-17746018;17745539-17746018	17737449-17737680;17743869-17744219;17745456-17745539;17746015-17746098		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chrX%3A17746098-17737449
HDAC9	ENSG00000048052.23	ENSG00000048052.23:s:18967945-18968159	-0.0254;-0.0825;0.1247	4.391e-02;3.986e-01;5.742e-01	4.720e-01;1.003e-01;4.589e-02	0.0710;0.3319;0.5974	0.0253;0.2205;0.7559	s|1e1.1o1|1e2.1o1|1e3.3o4	3	4	1;1;1	chr7	+	18968159-18976413;18968159-18991512;18968159-19001180	18967945-18968159;18976413-18976468;18991512-18991633;18996023-19002416		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A19002416-18967945
HDAC9	ENSG00000048052.23	ENSG00000048052.23:t:18496167-18496324	0.0000;0.0000;0.0000;0.0000;0.1793;-0.0008;-0.1520	7.205e-21;7.205e-21;7.205e-21;7.205e-21;9.445e-01;1.111e-08;8.505e-01	1.000e+00;1.000e+00;1.000e+00;1.000e+00;1.305e-03;9.677e-01;7.817e-03	0.0003;0.0003;0.0003;0.0003;0.5425;0.0320;0.4232	0.0002;0.0002;0.0002;0.0002;0.7222;0.0045;0.2679	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o3|1e5.2o3|1e5.3o3	7	6	1;0;0;0;0;1;0	chr7	+	18162349-18496262;18290515-18496262;18395183-18496262;18458901-18496262;18495854-18496262;18495876-18496262;18496023-18496262	18162229-18162628;18290422-18290515;18395115-18395183;18458842-18458901;18495710-18496023;18496167-18496324		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A18496324-18162229
HDAC9	ENSG00000048052.23	ENSG00000048052.23:t:18996023-19002416	0.1842;0.0023;-0.1061;-0.0201;-0.0447;0.0000	8.763e-01;1.632e-05;5.371e-01;6.449e-03;1.584e-01;1.526e-10	6.618e-03;9.147e-01;6.569e-02;6.026e-01;2.752e-01;9.998e-01	0.4540;0.0007;0.3135;0.0564;0.1691;0.0007	0.6480;0.0306;0.1955;0.0067;0.1034;0.0079	t|1e2.1o1|2e4.1o1|3e1.1o1|3e3.1o1|3e4.1o1|4e4.1o1	6	5	0;1;1;1;1;1	chr7	+	18975953-18996023;18991633-19000056;18968159-19001180;18976468-19001180;18991633-19001180;18991633-19001237	18967945-18968159;18975806-18975953;18976413-18976468;18991512-18991633;18996023-19002416		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A19002416-18967945
LMO3	ENSG00000048540.15	ENSG00000048540.15:s:16600017-16600721	-0.0000;0.0000;0.0912;0.0000;0.0000;-0.1199;0.0196	3.492e-09;3.492e-09;4.431e-01;3.492e-09;3.492e-09;6.108e-01;2.297e-02	9.999e-01;1.000e+00;9.401e-02;1.000e+00;1.000e+00;4.620e-02;5.576e-01	0.0066;0.0005;0.0915;0.0033;0.0005;0.8712;0.0288	0.0011;0.0011;0.1995;0.0011;0.0011;0.7297;0.0637	s|1e2.1o2|1e2.2o2|1e3.1o1|2e1.1o1|2e2.2o2|2e3.1o1|3e3.1o1	7	4	0;0;0;0;0;0;0	chr12	-	16594334-16600714;16594261-16600714;16560538-16600714;16598967-16600655;16594261-16600655;16560538-16600655;16560538-16600601	16560413-16560538;16594137-16594334;16597616-16598967;16600017-16600721		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A16600721-16560413
LMO3	ENSG00000048540.15	ENSG00000048540.15:t:16560413-16560538	0.0904;-0.1257;0.0198;0.0001	4.376e-01;6.459e-01;2.310e-02;1.270e-06	9.600e-02;3.931e-02;5.556e-01;9.969e-01	0.0914;0.8695;0.0290;0.0075	0.1996;0.7275;0.0640;0.0053	t|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1	4	3	0;0;0;0	chr12	-	16560538-16600714;16560538-16600655;16560538-16600601;16560538-16594137	16560413-16560538;16594137-16594334;16600017-16600721		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A16600721-16560413
LMO3	ENSG00000048540.15	ENSG00000048540.15:t:16600723-16600868	0.0000;0.0000;0.0000;0.1260;0.0000;0.0000;-0.1346;0.0000;0.0000;0.0000	7.205e-21;7.205e-21;7.205e-21;5.946e-01;7.205e-21;1.343e-07;6.364e-01;7.205e-21;7.205e-21;7.205e-21	1.000e+00;1.000e+00;1.000e+00;4.463e-02;1.000e+00;9.990e-01;3.674e-02;1.000e+00;1.000e+00;1.000e+00	0.0004;0.0004;0.0004;0.4642;0.0004;0.0004;0.5328;0.0004;0.0004;0.0004	0.0007;0.0007;0.0007;0.6204;0.0007;0.0008;0.3720;0.0007;0.0007;0.0007	t|1e1.1o2|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o2|1e5.2o2|1e6.1o1|1e7.1o1|1e8.1o2|1e8.2o2	10	9	0;0;0;0;0;0;0;0;0;0	chr12	-	16600868-16610508;16600868-16609734;16600868-16607936;16600868-16606066;16600868-16605768;16600868-16605625;16600868-16604865;16600868-16604592;16600868-16602018;16600868-16601855	16600723-16600868;16601855-16602293;16604592-16604849;16604865-16605379;16605625-16605970;16606066-16606162;16607936-16608214;16609734-16610094;16610489-16610594		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A16610594-16600723
H6PD	ENSG00000049239.13	ENSG00000049239.13:s:9262059-9262328	-0.0012;0.2845;-0.2852	5.875e-02;9.498e-01;9.572e-01	4.570e-01;1.586e-03;1.284e-03	0.0877;0.4565;0.4523	0.0865;0.7595;0.1643	s|1e1.1o1|2e1.1o1|i	3	2	1;0;1	chr1	+	9262270-9263509;9262328-9263509;9262329-9263508	9262059-9262328;9263509-9268037	9262329-9263508	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A9268037-9262059
LETMD1	ENSG00000050426.16	ENSG00000050426.16:s:51048874-51049430	-0.0000;0.1341;-0.0092;-0.0650;-0.0064;-0.0000;-0.0000;0.0065;-0.0011	4.043e-09;7.061e-01;6.404e-03;2.201e-01;1.178e-03;1.478e-10;1.482e-10;5.161e-02;2.794e-06	9.995e-01;2.918e-02;7.014e-01;2.124e-01;7.944e-01;9.998e-01;9.998e-01;4.726e-01;9.554e-01	0.0077;0.3295;0.0910;0.1047;0.0379;0.0088;0.0045;0.3833;0.0291	0.0021;0.4732;0.0654;0.0299;0.0175;0.0015;0.0041;0.3968;0.0053	s|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o2|1e6.1o1|i	9	7	0;0;0;0;1;0;0;0;1	chr12	+	51049185-51052088;51049185-51052092;51049185-51053778;51049185-51053812;51049185-51055835;51049185-51055987;51049185-51056144;51049185-51056350;51049431-51052087	51048874-51049430;51052088-51052361;51053778-51053860;51055699-51055848;51055987-51056021;51056057-51056245;51056350-51056529	51049431-51052087	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A51056529-51048874
LETMD1	ENSG00000050426.16	ENSG00000050426.16:t:51053778-51053860	-0.0154;0.2527;-0.0003;-0.1358;-0.0000;-0.0596	6.442e-02;9.363e-01;1.843e-05;6.879e-01;3.594e-08;2.327e-01	4.439e-01;2.226e-03;9.867e-01;3.170e-02;9.999e-01;2.070e-01	0.2130;0.4346;0.0098;0.2531;0.0015;0.1078	0.1829;0.6881;0.0006;0.0846;0.0006;0.0328	t|1e1.1o1|1e2.1o2|1e2.2o2|2e1.1o1|2e2.1o2|i	6	3	0;0;0;0;1;1	chr12	+	51049185-51053778;51052207-51053778;51052246-51053778;51049185-51053812;51052207-51053812;51052362-51053777	51048874-51049430;51052088-51052361;51053778-51053860	51052362-51053777	http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A51053860-51048874
SDCCAG8	ENSG00000054282.16	ENSG00000054282.16:s:243286272-243286397	0.1089;-0.0978;-0.0001	5.735e-01;4.939e-01;4.082e-08	5.699e-02;7.938e-02;9.955e-01	0.7782;0.2068;0.0129	0.8901;0.1047;0.0039	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	chr1	+	243286397-243293091;243286397-243304713;243286397-243330540	243286272-243286397;243293091-243293219;243304713-243304777;243330540-243330692		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A243330692-243286272
SDCCAG8	ENSG00000054282.16	ENSG00000054282.16:s:243316755-243316895	0.1303;-0.1303	6.942e-01;6.942e-01	2.982e-02;2.982e-02	0.0708;0.9292	0.2132;0.7868	s|1e1.1o1|1e2.1o1	2	3	1;0	chr1	+	243316893-243318037;243316893-243330540	243316755-243316895;243318037-na;243330540-243330692		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A243330692-243316755
SDCCAG8	ENSG00000054282.16	ENSG00000054282.16:t:243304713-243304777	-0.1343;0.1559;-0.0140	7.216e-01;7.724e-01;3.589e-02	2.726e-02;1.923e-02;5.191e-01	0.2813;0.5908;0.1424	0.1264;0.7603;0.1100	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	chr1	+	243286397-243304713;243293219-243304713;243293494-243304713	243286272-243286397;243293091-243293219;243293399-243293494;243304713-243304777		http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A243304777-243286272
