gene_name,gene_id,lsv_id,mean_dpsi_per_lsv_junction,probability_changing,probability_non_changing,noDox_mean_psi,dox00187_mean_psi,lsv_type,num_junctions,num_exons,de_novo_junctions,seqid,strand,junctions_coords,exons_coords,ir_coords,ucsc_lsv_link
RNF19A,ENSG00000034677.13,ENSG00000034677.13:t:100288131-100288267,0.0000;0.0000;0.1327;-0.0001;-0.0878;-0.0020,2.573e-09;2.573e-09;7.374e-01;7.112e-07;4.084e-01;8.537e-05,1.000e+00;1.000e+00;1.966e-02;9.948e-01;1.039e-01;9.221e-01,0.0009;0.0009;0.8299;0.0116;0.1269;0.0283,0.0012;0.0012;0.9730;0.0012;0.0215;0.0012,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1,6,7,0;0;0;0;0;0,chr8,-,100288267-100313291;100288267-100312344;100288267-100309867;100288267-100309298;100288267-100303160;100288267-100300528,100288131-100288267;100300528-100300651;100303160-100303401;100309298-100309526;100309867-100310148;100312344-100312410;100313291-100313372,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A100313372-100288131
NSMAF,ENSG00000035681.9,ENSG00000035681.9:s:58642984-58643073,0.0000;-0.1013;0.0001;0.0907,5.784e-09;5.061e-01;4.508e-07;4.424e-01,9.996e-01;6.755e-02;9.936e-01;9.052e-02,0.0012;0.1256;0.0058;0.8663,0.0059;0.0160;0.0128;0.9662,s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;1;0;0,chr8,-,58640102-58642984;58638353-58642984;58637389-58642984;58635546-58642984,na-58638353;58635468-58635546;58637234-58637389;58639968-58640102;58642984-58643073,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr8%3A58643073-58635468
ZZZ3,ENSG00000036549.13,ENSG00000036549.13:s:77581979-77582126,0.1433;-0.1433,7.011e-01;7.011e-01,2.710e-02;2.710e-02,0.5925;0.4075,0.7594;0.2406,s|1e1.1o2|1e1.2o2,2,2,0;0,chr1,-,77581891-77581979;77581888-77581979,77581776-77581891;77581979-77582126,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A77582126-77581776
FBXO42,ENSG00000037637.11,ENSG00000037637.11:s:16352255-16352480,-0.0001;-0.1051;-0.0780;0.2171,3.196e-06;5.346e-01;3.303e-01;9.403e-01,9.936e-01;6.425e-02;1.439e-01;2.171e-03,0.0096;0.1883;0.1161;0.6946,0.0019;0.0496;0.0173;0.9325,s|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o2,4,3,1;1;1;0,chr1,-,16316727-16352255;16316571-16352255;16316568-16352255;16315435-16352255,16315169-16315435;16316437-16316727;16352255-16352480,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A16352480-16315169
MRI1,ENSG00000037757.14,ENSG00000037757.14:t:13768359-13768557,0.0308;-0.0674;0.1069;-0.0515,2.259e-01;2.863e-01;4.437e-01;2.861e-01,1.781e-01;1.663e-01;5.286e-02;1.281e-01,0.1881;0.1065;0.2783;0.4427,0.2162;0.0040;0.4333;0.3366,t|1e1.1o1|1e2.1o2|1e2.2o2|i,4,3,0;0;0;1,chr19,+,13765109-13768359;13766065-13768359;13766129-13768359;13766130-13768358,13764871-13765109;13765954-13766129;13768359-13768557,13766130-13768358,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr19%3A13768557-13764871
TRIO,ENSG00000038382.20,ENSG00000038382.20:s:14487464-14488260,-0.0112;0.1440;-0.1001,7.524e-05;8.676e-01;5.173e-01,7.170e-01;5.163e-03;5.321e-02,0.0463;0.0384;0.9138,0.0128;0.1746;0.8126,s|1e2.1o1|2e1.1o1|2e2.1o1,3,3,0;1;0,chr5,+,14487730-14492567;14488260-14489030;14488260-14492567,14487464-14488260;14488448-14489165;14492370-14492814,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A14492814-14487464
TRIO,ENSG00000038382.20,ENSG00000038382.20:t:14492370-14492814,0.0000;-0.0066;-0.1616;0.0000;0.0488;0.1071;0.0004;0.0075,6.512e-21;1.404e-05;9.054e-01;6.512e-21;4.472e-02;5.847e-01;6.686e-21;3.338e-06,1.000e+00;7.844e-01;1.387e-03;1.000e+00;4.192e-01;2.154e-02;9.802e-01;7.303e-01,0.0055;0.0428;0.8469;0.0110;0.0134;0.0325;0.0091;0.0334,0.0030;0.0105;0.6849;0.0087;0.0741;0.1373;0.0304;0.0475,t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o3|1e3.2o3|1e3.3o3|1e4.1o1|i,8,5,1;0;0;1;0;1;1;1,chr5,+,14485246-14492567;14487730-14492567;14488260-14492567;14488972-14492567;14489069-14492567;14489097-14492567;14489817-14492567;14489818-14492369,14485069-14485246;14487464-14488260;14488448-14489165;14489687-14489817;14492370-14492814,14489818-14492369,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A14492814-14485069
CLEC16A,ENSG00000038532.16,ENSG00000038532.16:t:11178335-11182186,0.0998;-0.1226;0.0000;0.0039,5.053e-01;6.284e-01;9.160e-08;6.382e-03,7.056e-02;4.158e-02;9.976e-01;6.761e-01,0.6105;0.3394;0.0011;0.0421,0.7376;0.1994;0.0120;0.0498,t|1e1.1o1|1e2.1o2|1e2.2o2|i,4,3,0;0;1;1,chr16,+,11166552-11178335;11174277-11178335;11174362-11178335;11174363-11178334,11166388-11166552;11174154-11174362;11178335-11182186,11174363-11178334,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A11182186-11166388
SLC66A1,ENSG00000040487.13,ENSG00000040487.13:s:19312326-19312358,0.1590;-0.1590,6.349e-01;6.349e-01,2.407e-02;2.407e-02,0.4277;0.5723,0.6275;0.3725,s|1e1.1o1|i,2,2,0;0,chr1,+,19312358-19312729;19312359-19312728,19312326-19312358;19312729-19312889,19312359-19312728,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A19312889-19312326
CTNS,ENSG00000040531.16,ENSG00000040531.16:s:3647444-3647604,-0.0096;0.1222;-0.0826,2.612e-03;6.471e-01;4.028e-01,7.310e-01;3.887e-02;1.087e-01,0.0464;0.7413;0.2164,0.0062;0.8809;0.1067,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr17,+,3647522-3647738;3647522-3648847;3647522-3654998,3647444-3647604;3647738-na;3648847-3648931;3654998-3655101,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr17%3A3655101-3647444
SPATA7,ENSG00000042317.17,ENSG00000042317.17:s:88391381-88391455,0.0001;-0.3534;0.3527,6.299e-05;9.725e-01;9.727e-01,9.893e-01;5.628e-04;5.570e-04,0.0055;0.8699;0.1237,0.0063;0.5175;0.4768,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr14,+,88391455-88391598;88391455-88393393;88391455-88396156,88391381-88391455;88391598-88391758;88393393-88393636;88396156-88396203,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A88396203-88391381
SPATA7,ENSG00000042317.17,ENSG00000042317.17:t:88396156-88396203,-0.0117;0.1806;-0.1370,3.189e-02;6.747e-01;5.499e-01,6.032e-01;1.838e-02;3.453e-02,0.0432;0.1720;0.7809,0.0049;0.3852;0.6097,t|1e1.1o2|1e2.1o1|1e3.1o1,3,4,0;0;0,chr14,+,88385837-88396156;88391455-88396156;88393488-88396156,88385398-88386031;88391381-88391455;88393393-88393636;88396156-88396203,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr14%3A88396203-88385398
WDR37,ENSG00000047056.16,ENSG00000047056.16:s:1049538-1049641,-0.0931;-0.0114;0.1278,4.541e-01;3.213e-02;6.135e-01,8.471e-02;5.582e-01;3.973e-02,0.1468;0.0551;0.7860,0.0217;0.0232;0.9552,s|1e1.2o2|1e2.1o1|i,3,3,1;0;1,chr10,+,1049641-1056348;1049641-1072116;1049642-1054167,1049538-1049641;1056309-1056377;1072116-1072293,1049642-1054167,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A1072293-1049538
KATNIP,ENSG00000047578.13,ENSG00000047578.13:s:27631065-27631254,-0.1288;0.0774;0.0326,5.935e-01;3.375e-01;1.718e-01,3.988e-02;1.407e-01;2.574e-01,0.8601;0.0051;0.1348,0.6906;0.1128;0.1806,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;1;1,chr16,+,27631162-27648604;27631162-27654608;27631162-27677729,27631065-27631254;27648604-27648735;27654608-27654736;27677729-27677996,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A27677996-27631065
KATNIP,ENSG00000047578.13,ENSG00000047578.13:s:27648604-27648735,0.2019;-0.2019,7.443e-01;7.443e-01,1.282e-02;1.282e-02,0.5242;0.4758,0.7623;0.2377,s|1e1.1o1|1e2.1o1,2,3,0;0,chr16,+,27648735-27654608;27648735-27677729,27648604-27648735;27654608-27654736;27677729-27677996,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A27677996-27648604
KATNIP,ENSG00000047578.13,ENSG00000047578.13:s:27776866-27777029,-0.0034;-0.0027;-0.0733;0.1291;-0.0000,3.022e-03;1.292e-03;3.150e-01;6.617e-01;2.506e-06,8.647e-01;8.934e-01;1.519e-01;3.424e-02;9.986e-01,0.0261;0.0269;0.1079;0.8430;0.0026,0.0024;0.0024;0.0024;0.9905;0.0024,s|1e1.1o4|1e1.2o4|1e1.3o4|1e1.4o4|1e2.1o1,5,3,1;1;1;0;1,chr16,+,27777029-27777269;27777029-27777448;27777029-27777500;27777029-27777610;27777029-27777881,27776866-27777029;27777269-27777770;27777881-27777969,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A27777969-27776866
KATNIP,ENSG00000047578.13,ENSG00000047578.13:t:27654608-27654736,0.1230;-0.1230,5.946e-01;5.946e-01,4.832e-02;4.832e-02,0.0103;0.9897,0.1665;0.8335,t|1e1.1o1|1e2.1o1,2,3,1;0,chr16,+,27631162-27654608;27648735-27654608,27631065-27631254;27648604-27648735;27654608-27654736,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A27654736-27631065
KATNIP,ENSG00000047578.13,ENSG00000047578.13:t:27677729-27677996,0.0841;-0.2927;0.1515,4.003e-01;9.382e-01;6.415e-01,9.667e-02;1.748e-03;2.714e-02,0.1064;0.5401;0.3495,0.2190;0.2239;0.5602,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr16,+,27631162-27677729;27648735-27677729;27654736-27677729,27631065-27631254;27648604-27648735;27654608-27654736;27677729-27677996,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr16%3A27677996-27631065
C12orf4,ENSG00000047621.12,ENSG00000047621.12:s:4518058-4518255,-0.1048;0.1048,5.324e-01;5.324e-01,6.179e-02;6.179e-02,0.9560;0.0440,0.8279;0.1721,s|1e1.1o1|1e2.1o1,2,3,0;1,chr12,-,4517189-4518058;4505380-4518058,4505306-4505380;4517061-4517189;4518058-4518255,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A4518255-4505306
LETMD1,ENSG00000050426.16,ENSG00000050426.16:s:51048874-51049430,-0.0000;0.1019;-0.0031;-0.0352;-0.0060;-0.0000;-0.0000;-0.0126;-0.0007,4.138e-09;5.215e-01;4.537e-03;9.842e-02;1.229e-03;1.459e-10;1.462e-10;9.711e-02;2.904e-06,9.992e-01;6.649e-02;7.146e-01;3.541e-01;7.912e-01;9.998e-01;9.998e-01;3.689e-01;9.436e-01,0.0077;0.3295;0.0910;0.1047;0.0379;0.0088;0.0045;0.3833;0.0291,0.0121;0.4496;0.0871;0.0477;0.0129;0.0003;0.0003;0.3641;0.0227,s|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1|1e5.1o2|1e6.1o1|i,9,7,0;0;0;0;1;0;0;0;1,chr12,+,51049185-51052088;51049185-51052092;51049185-51053778;51049185-51053812;51049185-51055835;51049185-51055987;51049185-51056144;51049185-51056350;51049431-51052087,51048874-51049430;51052088-51052361;51053778-51053860;51055699-51055848;51055987-51056021;51056057-51056245;51056350-51056529,51049431-51052087,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A51056529-51048874
MPHOSPH9,ENSG00000051825.15,ENSG00000051825.15:s:123155688-123155816,0.1069;0.0001;-0.1133,5.495e-01;1.321e-06;5.833e-01,5.843e-02;9.962e-01;5.013e-02,0.0624;0.0029;0.9346,0.1932;0.0094;0.7998,s|1e1.1o1|1e2.1o1|i,3,3,1;0;0,chr12,-,123155200-123155688;123154430-123155688;123154431-123155687,na-123155200;123154215-123154430;123155688-123155816,123154431-123155687,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123155816-123154215
MPHOSPH9,ENSG00000051825.15,ENSG00000051825.15:t:123202885-123203084,-0.1501;0.1501,8.354e-01;8.354e-01,9.727e-03;9.727e-03,0.3457;0.6543,0.1901;0.8099,t|1e1.1o1|1e2.1o2,2,3,0;0,chr12,-,123203084-123210056;123203084-123203250,123202885-123203084;123203114-123203375;123210056-123210162,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr12%3A123210162-123202885
FNIP2,ENSG00000052795.13,ENSG00000052795.13:s:158833528-158833628,0.1071;-0.1071,5.540e-01;5.540e-01,5.906e-02;5.906e-02,0.1128;0.8872,0.2328;0.7672,s|1e1.1o1|1e2.1o1,2,3,0;0,chr4,+,158833628-158833801;158833628-158835405,158833528-158833628;158833801-158833890;158835405-158836658,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr4%3A158836658-158833528
KCNQ1,ENSG00000053918.18,ENSG00000053918.18:t:2587570-2587692,-0.1235;0.1235,5.625e-01;5.625e-01,4.411e-02;4.411e-02,0.2983;0.7017,0.1419;0.8581,t|1e1.1o1|1e2.1o1,2,3,0;0,chr11,+,2583545-2587570;2585307-2587570,2583435-2583545;2585212-2585307;2587570-2587692,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr11%3A2587692-2583435
HHAT,ENSG00000054392.13,ENSG00000054392.13:s:210328902-210329104,0.0079;0.1008;-0.1166,8.538e-02;5.078e-01;5.809e-01,3.939e-01;6.929e-02;4.986e-02,0.5963;0.1170;0.2845,0.6136;0.2543;0.1523,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr1,+,210329104-210348933;210329104-210362852;210329104-210387468,210328902-210329104;210348933-210349066;210362852-210362919;210387468-210387581,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A210387581-210328902
KIF1B,ENSG00000054523.19,ENSG00000054523.19:s:10277986-10278128,-0.1468;-0.0014;0.1507,7.884e-01;1.122e-03;8.050e-01,1.519e-02;8.390e-01;1.329e-02,0.4856;0.0795;0.4343,0.3284;0.0759;0.5948,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;0,chr1,+,10278128-10279097;10278128-10282322;10278128-10282400,10277986-10278128;10278558-10279138;10282322-10282383;10282400-10282533,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A10282533-10277986
KIF1B,ENSG00000054523.19,ENSG00000054523.19:s:10297174-10297246,0.0000;0.1349;-0.1296,6.915e-21;7.326e-01;7.021e-01,1.000e+00;1.908e-02;2.358e-02,0.0056;0.4100;0.5849,0.0005;0.5456;0.4539,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr1,+,10297246-10302564;10297246-10303163;10297246-10320043,10297174-10297246;10302564-10302713;10303163-10308597;10320043-10320165,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A10320165-10297174
KIF1B,ENSG00000054523.19,ENSG00000054523.19:t:10282400-10282533,0.1933;-0.1933,9.419e-01;9.419e-01,1.817e-03;1.817e-03,0.5648;0.4352,0.7613;0.2387,t|1e1.1o1|1e2.1o1,2,3,0;0,chr1,+,10278128-10282400;10279138-10282400,10277986-10278128;10278558-10279138;10282400-10282533,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A10282533-10277986
FAM114A2,ENSG00000055147.19,ENSG00000055147.19:s:154038827-154038936,0.2167;0.0733;-0.3792;0.0032;0.0029;-0.0000;-0.0039,8.113e-01;3.364e-01;9.916e-01;1.996e-03;1.254e-03;3.217e-06;3.291e-03,8.751e-03;1.396e-01;1.337e-04;8.066e-01;8.458e-01;9.990e-01;8.149e-01,0.3396;0.0020;0.5877;0.0027;0.0029;0.0020;0.0391,0.5977;0.1151;0.2013;0.0401;0.0310;0.0013;0.0190,s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|2e3.1o2|3e1.1o1|3e3.1o2,7,4,0;1;0;0;0;0;0,chr5,-,154038434-154038857;154037455-154038857;154034967-154038857;154034946-154038857;154034967-154038836;154038434-154038827;154034967-154038827,154034744-154034967;154037368-154037455;154038293-154038747;154038827-154038936,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A154038936-154034744
FAM114A2,ENSG00000055147.19,ENSG00000055147.19:t:154034744-154034967,-0.2512;0.0021;-0.0018;0.1103;-0.1378;0.1389;0.0031;0.0577;-0.0020;0.0024;-0.0007;0.0071,9.343e-01;4.533e-04;7.060e-04;5.758e-01;5.927e-01;7.665e-01;6.225e-04;1.937e-01;7.957e-04;8.954e-04;2.069e-04;1.133e-02,2.302e-03;8.930e-01;8.999e-01;5.278e-02;3.447e-02;1.468e-02;8.848e-01;2.384e-01;9.017e-01;8.590e-01;9.709e-01;6.442e-01,0.4527;0.0013;0.0289;0.0256;0.3850;0.0009;0.0009;0.0009;0.0269;0.0013;0.0102;0.0408,0.1721;0.0256;0.0173;0.1465;0.2126;0.1660;0.0312;0.1003;0.0086;0.0340;0.0007;0.0572,t|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o2|1e2.2o2|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1|2e1.1o3|2e2.1o2|2e2.2o2,12,6,0;0;0;0;0;1;1;0;0;0;0;0,chr5,-,154034967-154038857;154034967-154038836;154034967-154038827;154034967-154038388;154034967-154038293;154034967-154037438;154034967-154037368;154034967-154036722;154034967-154036242;154034946-154038857;154034946-154038388;154034946-154038293,154034744-154034967;154036242-154036385;154036722-154037310;154037368-154037455;154038293-154038747;154038827-154038936,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr5%3A154038936-154034744
KMT2C,ENSG00000055609.21,ENSG00000055609.21:s:152229923-152230027,0.2309;-0.2305;-0.0000,8.698e-01;8.729e-01;9.070e-05,5.336e-03;5.180e-03;9.862e-01,0.6650;0.3281;0.0066,0.9428;0.0507;0.0062,s|1e1.1o1|1e2.1o1|1e3.1o2,3,4,0;0;0,chr7,-,152224616-152229923;152222682-152229923;152207428-152229923,152207286-152208963;152222573-152222682;152224435-152226215;152229923-152230027,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A152230027-152207286
KMT2C,ENSG00000055609.21,ENSG00000055609.21:s:152358587-152358675,0.0000;0.1229;-0.1232,6.915e-21;6.292e-01;6.309e-01,1.000e+00;4.176e-02;4.138e-02,0.0016;0.1558;0.8426,0.0020;0.3044;0.6937,s|1e1.1o1|1e2.1o2|1e2.2o2,3,3,0;0;0,chr7,-,152344255-152358587;152330742-152358587;152330739-152358587,152330172-152330742;152344187-152344255;152358587-152358675,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A152358675-152330172
KMT2C,ENSG00000055609.21,ENSG00000055609.21:t:152330172-152330742,0.1157;-0.1408;0.0008,5.915e-01;7.205e-01;2.557e-05,5.017e-02;2.523e-02;9.672e-01,0.1558;0.8426;0.0016,0.3001;0.6772;0.0226,t|1e1.1o1|2e1.1o1|2e2.1o1,3,3,0;0;0,chr7,-,152330742-152358587;152330739-152358587;152330739-152344187,152330172-152330742;152344187-152344255;152358587-152358675,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A152358675-152330172
CROCC,ENSG00000058453.17,ENSG00000058453.17:s:16970636-16970967,0.3363;-0.3363,9.693e-01;9.693e-01,6.901e-04;6.901e-04,0.5000;0.5000,0.8835;0.1165,s|1e1.1o1|1e2.1o1,2,3,0;1,chr1,+,16970767-16971465;16970767-16972360,16970636-16970967;16971465-16971647;16972360-16972964,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A16972964-16970636
CROCC,ENSG00000058453.17,ENSG00000058453.17:t:16930286-16930347,-0.0236;-0.1660;-0.0545;0.3346,5.666e-02;7.868e-01;2.122e-01;9.864e-01,4.625e-01;1.480e-02;2.214e-01;2.643e-04,0.0612;0.2265;0.0991;0.6023,0.0038;0.0306;0.0176;0.9514,t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1,4,5,0;1;0;0,chr1,+,16740397-16930286;16914137-16930286;16924479-16930286;16930207-16930286,na-16914137;16740273-16740397;16924325-16924479;16930124-16930207;16930286-16930347,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A16930347-16740273
CROCC,ENSG00000058453.17,ENSG00000058453.17:t:16938909-16939142,-0.1556;0.1556,7.536e-01;7.536e-01,1.917e-02;1.917e-02,0.2037;0.7963,0.0238;0.9762,t|1e1.1o1|1e2.1o1,2,3,0;0,chr1,+,16937737-16938909;16938483-16938909,16937641-16937737;16938400-16938483;16938909-16939142,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A16939142-16937641
YIPF1,ENSG00000058799.15,ENSG00000058799.15:t:53851719-53852270,0.1493;-0.1474;0.0006,7.733e-01;7.525e-01;1.111e-04,1.794e-02;2.057e-02;9.064e-01,0.2057;0.7724;0.0256,0.3854;0.5922;0.0232,t|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr1,-,53852270-53860056;53852270-53855001;53852271-53855000,53851719-53852270;53855001-53855051;53860056-53860153,53852271-53855000,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A53860153-53851719
TBXAS1,ENSG00000059377.18,ENSG00000059377.18:s:139778248-139778530,-0.4172;0.0007;-0.0237;0.4049;0.0202,9.974e-01;1.387e-03;1.141e-01;9.923e-01;3.871e-02,2.947e-05;8.407e-01;3.388e-01;1.202e-04;5.028e-01,0.6264;0.0218;0.1292;0.2068;0.0238,0.2169;0.0320;0.0753;0.6229;0.0637,s|1e1.1o1|1e2.1o1|1e3.1o1|2e1.1o1|i,5,4,0;0;0;1;1,chr7,+,139778471-139780740;139778471-139782666;139778471-139787338;139778530-139780740;139778531-139780739,139778248-139778530;139780740-139780824;139782666-139782729;139787338-139787426,139778531-139780739,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A139787426-139778248
TBXAS1,ENSG00000059377.18,ENSG00000059377.18:t:139780740-139780824,-0.0000;-0.5007;0.4497;0.0238,1.756e-06;9.989e-01;9.983e-01;5.935e-02,9.987e-01;1.104e-05;1.834e-05;4.433e-01,0.0031;0.7242;0.2373;0.0298,0.0027;0.2405;0.6988;0.0704,t|1e1.1o1|1e2.1o2|1e2.2o2|i,4,3,0;0;1;1,chr7,+,139778150-139780740;139778471-139780740;139778530-139780740;139778531-139780739,139778136-139778150;139778248-139778530;139780740-139780824,139778531-139780739,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr7%3A139780824-139778136
TARBP1,ENSG00000059588.10,ENSG00000059588.10:s:234401181-234401262,0.0963;0.0400;-0.1676,4.760e-01;1.900e-01;8.437e-01,8.029e-02;2.390e-01;1.017e-02,0.0916;0.6273;0.2833,0.2078;0.6816;0.1017,s|1e1.1o1|1e2.1o1|1e3.1o1,3,4,0;0;1,chr1,-,234400948-234401181;234398553-234401181;234393837-234401181,234393646-234393837;234398178-234398553;234400853-234400948;234401181-234401262,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A234401262-234393646
TARBP1,ENSG00000059588.10,ENSG00000059588.10:s:234465656-234465708,-0.1042;0.1042,5.397e-01;5.397e-01,6.262e-02;6.262e-02,0.9622;0.0378,0.8359;0.1641,s|1e1.1o1|1e2.1o1,2,3,0;1,chr1,-,234463934-234465656;234460396-234465656,234460261-234460396;234463837-234463934;234465656-234465708,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A234465708-234460261
TARBP1,ENSG00000059588.10,ENSG00000059588.10:t:234393646-234393837,-0.1076;0.0001;0.0893,5.652e-01;5.109e-09;4.236e-01,5.893e-02;9.975e-01;9.675e-02,0.1659;0.0049;0.8277,0.0464;0.0191;0.9330,t|1e1.1o1|1e2.1o1|1e3.1o1,3,4,1;0;0,chr1,-,234393837-234401181;234393837-234400853;234393837-234398382,234393646-234393837;234398178-234398553;234400853-234400948;234401181-234401262,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A234401262-234393646
PSD,ENSG00000059915.17,ENSG00000059915.17:s:102410858-102410947,0.1023;-0.1023,4.744e-01;4.744e-01,6.305e-02;6.305e-02,0.5823;0.4177,0.7428;0.2572,s|1e1.1o1|i,2,2,0;1,chr10,-,102407266-102410858;102409291-102410857,102407223-102407266;102410858-102410947,102409291-102410857,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A102410947-102407223
PSD,ENSG00000059915.17,ENSG00000059915.17:t:102407223-102407266,0.2125;-0.1107;-0.0638,8.772e-01;5.410e-01;3.019e-01,5.636e-03;5.375e-02;1.457e-01,0.3459;0.3616;0.2956,0.5796;0.2207;0.2012,t|1e1.1o1|1e2.1o1|i,3,3,0;0;1,chr10,-,102407266-102410858;102407266-102408895;102407267-102408894,102407223-102407266;102408895-102409290;102410858-102410947,102407267-102408894,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr10%3A102410947-102407223
PTPRU,ENSG00000060656.20,ENSG00000060656.20:s:29311346-29311553,0.1040;-0.1040,5.281e-01;5.281e-01,6.777e-02;6.777e-02,0.2906;0.7094,0.4020;0.5980,s|1e1.1o1|2e1.1o1,2,2,0;0,chr1,+,29311544-29311643;29311553-29311643,29311346-29311553;29311643-29311759,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A29311759-29311346
PTPRU,ENSG00000060656.20,ENSG00000060656.20:t:29255275-29255406,-0.1644;0.0386;0.0841,8.479e-01;8.220e-02;3.763e-01,7.811e-03;3.772e-01;1.226e-01,0.9825;0.0090;0.0069,0.8083;0.0752;0.1167,t|1e1.1o2|1e1.2o2|1e2.1o1,3,3,0;1;1,chr1,+,29236717-29255275;29236789-29255275;29238061-29255275,na-29238061;29236516-29236789;29255275-29255406,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A29255406-29236516
PTPRU,ENSG00000060656.20,ENSG00000060656.20:t:29289683-29289712,-0.1312;0.1312,7.817e-01;7.817e-01,6.002e-03;6.002e-03,0.1569;0.8431,0.0166;0.9834,t|1e1.1o1|1e2.1o1,2,3,1;0,chr1,+,29280141-29289683;29284869-29289683,29280039-29280141;29284731-29284869;29289683-29289712,,http://genome.ucsc.edu/cgi-bin/hgTracks?db=GRCh38&position=chr1%3A29289712-29280039
